Latitude,Longitude
25.01736216666667,121.539277
25.017362833333333,121.5392775
25.017363333333332,121.5392775
25.017363833333334,121.53927733333333
25.017364333333333,121.53927766666666
25.017364833333332,121.53927783333333
25.0173655,121.53927816666666
25.017366166666665,121.5392785
25.017366666666668,121.53927866666666
25.017367,121.53927866666666
25.017367333333333,121.53927883333333
25.017367833333335,121.53927883333333
25.017368,121.53927866666666
25.017367833333335,121.5392785
25.0173675,121.53927833333333
25.017367333333333,121.53927866666666
25.0173675,121.539279
25.017366666666668,121.53927916666666
25.017366666666668,121.53927933333334
25.0173665,121.5392795
25.017367333333333,121.5392795
25.017368,121.53927933333334
25.017368,121.53927933333334
25.017368,121.53927916666666
25.017367666666665,121.53927916666666
25.017367166666666,121.53927916666666
25.017367,121.53927983333334
25.017366666666668,121.53928066666667
25.0173665,121.53928166666667
25.017366666666668,121.53928266666667
25.017366666666668,121.539284
25.0173665,121.53928533333334
25.01736633333333,121.539287
25.017365833333333,121.53928833333333
25.0173655,121.53928983333333
25.017365333333334,121.53929133333334
25.0173655,121.539293
25.017365666666667,121.53929466666666
25.0173655,121.53929633333334
25.017365333333334,121.53929816666667
25.017365166666668,121.53929966666666
25.017365166666668,121.5393015
25.017365333333334,121.53930316666667
25.0173655,121.539305
25.017365166666668,121.53930666666666
25.017364666666666,121.53930816666667
25.0173645,121.53930983333333
25.017364166666667,121.53931133333333
25.017364166666667,121.53931316666667
25.017364166666667,121.53931466666667
25.017364,121.5393165
25.017363833333334,121.53931833333333
25.017363833333334,121.53932016666667
25.017364166666667,121.53932183333333
25.0173645,121.5393235
25.0173645,121.53932516666667
25.017364333333333,121.539327
25.017364333333333,121.53932866666666
25.017364166666667,121.53933033333334
25.017364166666667,121.53933216666667
25.017364166666667,121.53933366666666
25.017364166666667,121.53933516666666
