Latitude,Longitude
25.017376166666665,121.53926983333334
25.017376166666665,121.53926983333334
25.017376166666665,121.53927
25.017376166666665,121.53926983333334
25.017376,121.53926983333334
25.017376,121.53926983333334
25.017376,121.53927
25.017376,121.53927
25.017375833333332,121.53927016666667
25.017375833333332,121.53927016666667
25.017375833333332,121.53927016666667
25.017375833333332,121.53927016666667
25.017375666666666,121.53927016666667
25.017375833333332,121.53927016666667
25.017375666666666,121.53927016666667
25.017375666666666,121.53927016666667
25.0173755,121.53927016666667
25.0173755,121.53927016666667
25.017375333333334,121.53927033333333
25.017375166666667,121.53927016666667
25.017375166666667,121.53927033333333
25.017375166666667,121.53927033333333
25.017375166666667,121.53927016666667
25.017375,121.53927033333333
25.017375,121.53927016666667
25.017374833333335,121.53927016666667
25.017374666666665,121.53927016666667
25.017374666666665,121.53927033333333
25.017374666666665,121.53927033333333
25.0173745,121.53927033333333
25.0173745,121.53927016666667
25.017374166666666,121.5392695
25.017373666666668,121.53926866666667
25.0173735,121.53926833333334
25.0173725,121.53926783333333
25.017372666666667,121.5392675
