Latitude,Longitude
23.1109715,120.30140083333333
23.11097133333333,120.30140066666667
23.110971166666666,120.301401
23.110971166666666,120.30140116666666
23.110971,120.3014015
23.110971,120.30140133333333
23.110970833333333,120.30140133333333
23.110970833333333,120.30140083333333
23.110970666666667,120.30140083333333
23.110970833333333,120.30140066666667
23.110970833333333,120.30140066666667
23.110970666666667,120.30140083333333
23.1109705,120.30140083333333
23.1109705,120.301401
23.1109705,120.301401
23.1109705,120.301401
23.110970333333334,120.301401
23.1109705,120.301401
23.110970333333334,120.301401
23.1109705,120.301401
23.1109705,120.301401
23.110970666666667,120.30140083333333
23.110970666666667,120.30140083333333
23.110970833333333,120.30140083333333
23.110970833333333,120.30140083333333
23.110971,120.301401
23.110970833333333,120.301401
23.110970666666667,120.30140083333333
23.1109705,120.30140083333333
23.1109705,120.30140083333333
23.1109705,120.30140083333333
23.110970333333334,120.30140066666667
23.110970166666668,120.30140016666667
23.110970166666668,120.3014
23.110970166666668,120.30139983333333
23.110970166666668,120.30139983333333
23.110970166666668,120.30139983333333
23.110970166666668,120.30139983333333
23.110970166666668,120.30139983333333
23.11097,120.30139983333333
23.110969833333332,120.30139966666667
23.110969833333332,120.3013995
23.110969833333332,120.30139966666667
23.110969833333332,120.3013995
23.110969833333332,120.3013995
23.110969833333332,120.30139933333334
23.110969833333332,120.30139933333334
23.11097,120.30139933333334
23.11097,120.30139916666667
23.11097,120.30139916666667
23.11097,120.301399
23.110970166666668,120.301399
23.110970166666668,120.30139916666667
23.110970166666668,120.30139916666667
23.11097,120.30139916666667
23.110970166666668,120.30139916666667
23.110970166666668,120.30139916666667
23.110970166666668,120.30139916666667
23.110970333333334,120.30139916666667
23.110970333333334,120.301399
23.110970333333334,120.30139883333334
23.110970333333334,120.30139866666667
23.110970166666668,120.3013985
23.110970166666668,120.30139816666667
23.110970166666668,120.301398
23.110970166666668,120.301398
23.11097,120.30139783333334
23.11097,120.30139766666667
23.11097,120.30139766666667
23.11097,120.3013975
23.11097,120.3013975
23.110970166666668,120.3013975
23.110970166666668,120.30139766666667
23.110970166666668,120.30139766666667
23.110970333333334,120.3013975
23.11097,120.30139733333333
23.11097,120.30139733333333
23.11097,120.30139733333333
23.110970166666668,120.30139716666666
23.110970333333334,120.30139716666666
23.110970333333334,120.30139733333333
23.1109705,120.30139716666666
23.1109705,120.30139716666666
23.1109705,120.30139733333333
23.1109705,120.30139733333333
23.1109705,120.30139716666666
23.1109705,120.30139733333333
23.1109705,120.30139733333333
23.1109705,120.30139733333333
23.1109705,120.30139733333333
23.1109705,120.3013975
23.110970333333334,120.3013975
23.1109705,120.3013975
23.1109705,120.30139766666667
23.110970333333334,120.3013975
23.1109705,120.3013975
23.1109705,120.3013975
23.1109705,120.30139766666667
23.1109705,120.30139766666667
23.1109705,120.30139766666667
23.1109705,120.3013975
23.1109705,120.30139766666667
23.1109705,120.30139766666667
23.1109705,120.30139766666667
23.1109705,120.30139766666667
23.1109705,120.3013975
23.110970333333334,120.3013975
23.110970333333334,120.3013975
23.1109705,120.3013975
23.1109705,120.30139733333333
23.110970666666667,120.30139733333333
23.110970666666667,120.30139716666666
23.110970833333333,120.30139716666666
23.110971,120.301397
23.110971,120.30139683333333
23.110971,120.301397
23.110971,120.30139683333333
23.110971,120.3013965
23.110970833333333,120.30139666666666
23.110970833333333,120.30139683333333
23.110971,120.30139666666666
23.110971,120.30139666666666
23.110971,120.30139666666666
23.110971,120.3013965
23.110971,120.30139666666666
23.110970833333333,120.30139666666666
23.110970833333333,120.3013965
23.110970833333333,120.30139633333333
23.110970833333333,120.30139633333333
23.110970833333333,120.30139616666666
23.110970666666667,120.301396
23.110970666666667,120.301396
23.110970666666667,120.301396
23.110971,120.30139583333333
23.110970833333333,120.30139583333333
23.110971,120.3013955
23.110971,120.3013955
23.110971,120.30139533333333
23.110971,120.30139533333333
23.110971166666666,120.30139533333333
23.110971166666666,120.30139533333333
23.110971166666666,120.30139533333333
23.110971166666666,120.30139516666667
23.110971,120.30139533333333
23.110971,120.3013955
23.110971166666666,120.30139516666667
23.110971166666666,120.30139533333333
23.110971166666666,120.30139533333333
23.110971166666666,120.30139516666667
23.11097133333333,120.30139533333333
23.11097133333333,120.30139533333333
23.11097133333333,120.30139533333333
23.1109715,120.30139533333333
23.1109715,120.30139533333333
23.110971666666668,120.3013955
23.110971833333334,120.3013955
23.110971833333334,120.30139566666666
23.110971833333334,120.301396
23.110972,120.30139583333333
23.110972,120.301396
23.110972166666667,120.30139616666666
23.110972333333333,120.30139616666666
23.1109725,120.3013965
23.1109725,120.3013965
23.1109725,120.3013965
23.110972333333333,120.30139633333333
23.110972333333333,120.3013965
23.1109725,120.30139633333333
23.110972833333335,120.30139616666666
23.110973,120.30139633333333
23.110973,120.30139616666666
23.110973,120.30139616666666
