Latitude,Longitude,mode,satellite
25.018701166666666,121.54292616666666,RTK Float,12
25.018701166666666,121.542926,RTK Float,12
25.018701166666666,121.54292616666666,RTK Float,12
25.018701166666666,121.54292633333333,RTK Float,12
25.018701166666666,121.54292266666667,RTK Float,12
25.018702,121.54291983333333,RTK Float,12
25.018702,121.54291916666666,RTK Float,12
25.018702166666667,121.54291966666666,RTK Float,12
25.018702,121.54291966666666,RTK Float,12
25.018702166666667,121.54291966666666,RTK Float,12
25.018702,121.54291966666666,RTK Float,12
25.018702,121.54291966666666,RTK Float,12
25.018701833333335,121.54291966666666,RTK Float,12
25.018702,121.54291966666666,RTK Float,12
25.018702,121.54291983333333,RTK Float,12
25.018702,121.54291983333333,RTK Float,12
25.018702166666667,121.54292,RTK Float,12
25.018702,121.54292,RTK Float,12
25.018702166666667,121.54292016666666,RTK Float,12
25.018702166666667,121.54292,RTK Float,12
25.018702166666667,121.54292016666666,RTK Float,12
25.018702166666667,121.54292,RTK Float,12
25.018702333333334,121.54291983333333,RTK Float,12
25.018702333333334,121.54291966666666,RTK Float,12
25.018702333333334,121.54291966666666,RTK Float,12
25.018702166666667,121.54291966666666,RTK Float,12
25.018702333333334,121.54291983333333,RTK Float,12
25.018702166666667,121.54291983333333,RTK Float,12
25.018702333333334,121.54291983333333,RTK Float,12
25.018702,121.54291983333333,RTK Float,12
25.018702166666667,121.54291983333333,RTK Float,12
25.018702166666667,121.54291983333333,RTK Float,12
25.018702166666667,121.54291983333333,RTK Float,12
25.018702166666667,121.54292016666666,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.54292,RTK Float,12
25.018702333333334,121.54291983333333,RTK Float,12
25.018702333333334,121.54292016666666,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.54292016666666,RTK Float,12
25.018702333333334,121.54292016666666,RTK Float,12
25.018702333333334,121.54292016666666,RTK Float,12
25.018702333333334,121.5429205,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.54292016666666,RTK Float,12
25.018702333333334,121.5429205,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702333333334,121.5429205,RTK Float,12
25.018702333333334,121.54292033333333,RTK Float,12
25.018702166666667,121.54292033333333,RTK Float,12
25.018702166666667,121.5429205,RTK Float,12
25.018702166666667,121.5429205,RTK Float,12
25.018702166666667,121.5429205,RTK Float,12
25.018702333333334,121.54292066666666,RTK Float,12
25.018702333333334,121.5429205,RTK Float,12
25.018702333333334,121.5429205,RTK Float,12
25.018702333333334,121.54292083333333,RTK Float,12
25.0187025,121.54292083333333,RTK Float,12
25.018702333333334,121.542921,RTK Float,12
25.018702333333334,121.542921,RTK Float,12
25.0187025,121.54292133333334,RTK Float,12
25.0187025,121.54292133333334,RTK Float,12
25.018702333333334,121.54292133333334,RTK Float,12
25.018702333333334,121.54292116666667,RTK Float,12
25.018702333333334,121.54292133333334,RTK Float,12
25.0187025,121.5429215,RTK Float,12
25.018702333333334,121.54292133333334,RTK Float,12
25.0187025,121.54292133333334,RTK Float,12
25.018702333333334,121.54292133333334,RTK Float,12
25.018702333333334,121.54292133333334,RTK Float,12
25.018702333333334,121.54292133333334,RTK Float,12
25.018702333333334,121.54292133333334,RTK Float,12
25.018702333333334,121.5429215,RTK Float,12
25.018702333333334,121.5429215,RTK Float,12
25.018702333333334,121.54292133333334,RTK Float,12
25.018702333333334,121.54292183333334,RTK Float,12
25.0187025,121.54292116666667,RTK Float,12
25.018702833333332,121.5429215,RTK Float,12
25.0187025,121.54292166666667,RTK Float,12
25.018702666666666,121.54292116666667,RTK Float,12
25.018702666666666,121.54292,RTK Float,12
25.0187025,121.54291833333333,RTK Float,12
25.018702166666667,121.54291666666667,RTK Float,12
25.018702166666667,121.5429145,RTK Float,12
25.018701833333335,121.54291183333333,RTK Float,12
25.018702,121.5429095,RTK Float,12
25.018702,121.54290733333333,RTK Float,12
25.018701833333335,121.54290466666667,RTK Float,12
25.018702,121.54290233333333,RTK Float,12
25.018701833333335,121.54289983333334,RTK Float,12
25.018701833333335,121.542897,RTK Float,12
25.018701666666665,121.542894,RTK Float,12
25.0187015,121.54289133333333,RTK Float,12
25.018701666666665,121.54288866666667,RTK Float,12
25.018701333333333,121.54288616666666,RTK Float,12
25.0187015,121.54288383333333,RTK Float,12
25.0187015,121.54288116666666,RTK Float,12
25.0187015,121.54287833333333,RTK Float,12
25.018701166666666,121.54287533333333,RTK Float,12
25.018701166666666,121.5428725,RTK Float,12
25.018701166666666,121.5428705,RTK Float,12
25.018701166666666,121.54286816666666,RTK Float,12
25.018701166666666,121.54286583333334,RTK Float,12
25.018700833333334,121.5428635,RTK Float,12
25.018700833333334,121.542861,RTK Float,12
25.018700833333334,121.54285899999999,RTK Float,12
25.018700666666668,121.542857,RTK Float,12
25.018701,121.54285516666667,RTK Float,12
25.018700833333334,121.54285333333333,RTK Float,12
25.0187005,121.54285116666667,RTK Float,12
25.018700166666665,121.542849,RTK Float,12
25.018699833333333,121.54284666666666,RTK Float,12
25.018699666666667,121.5428445,RTK Float,12
25.018699666666667,121.5428425,RTK Float,12
25.0186995,121.54284066666666,RTK Float,12
25.0186995,121.54283916666667,RTK Float,12
25.0186995,121.54283766666667,RTK Float,12
25.018699333333334,121.542837,RTK Float,12
25.018699333333334,121.542837,RTK Float,12
25.0186995,121.54283733333334,RTK Float,12
25.018699,121.54283733333334,RTK Float,12
25.018698833333332,121.54283766666667,RTK Float,12
25.018699,121.54283766666667,RTK Float,12
25.018698666666666,121.5428375,RTK Float,12
25.018698666666666,121.54283766666667,RTK Float,12
25.018698666666666,121.54283766666667,RTK Float,12
25.018698833333332,121.54283766666667,RTK Float,12
25.018698833333332,121.54283766666667,RTK Float,12
25.018698833333332,121.54283783333334,RTK Float,12
25.018698833333332,121.54283783333334,RTK Float,12
25.018698833333332,121.542838,RTK Float,12
25.018698833333332,121.542838,RTK Float,12
25.018698833333332,121.54283816666667,RTK Float,12
25.018698833333332,121.54283816666667,RTK Float,12
25.018698833333332,121.54283833333334,RTK Float,12
25.018698833333332,121.54283833333334,RTK Float,12
