Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
0.005,0.067,0.997,0.018,-0.123,0.009,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.069,0.998,-0.009,0.061,-0.007,-0.22,3.95,-154.88,-13,-17,-6
0.005,0.07,0.995,0.034,-0.078,-0.053,-0.22,3.95,-154.88,-13,-17,-6
0.006,0.069,0.997,0.004,-0.062,0.008,-0.22,3.95,-154.88,-13,-17,-6
0.003,0.069,0.996,-0.012,-0.077,-0.053,-0.22,3.95,-154.89,-13,-17,-5
0.005,0.068,0.994,-0.01,0.03,-0.053,-0.22,3.95,-154.88,-13,-17,-6
0.003,0.069,0.996,-0.054,0.123,0.023,-0.22,3.95,-154.88,-14,-17,-6
0.003,0.067,0.997,0.033,-0.169,0.009,-0.22,3.95,-154.89,-13,-17,-5
0.002,0.068,0.997,0.005,-0.001,-0.007,-0.22,3.95,-154.89,-13,-17,-6
0.005,0.068,0.998,-0.01,-0.0,-0.022,-0.22,3.95,-154.89,-13,-17,-6
0.003,0.069,0.999,0.005,-0.001,-0.022,-0.21,3.95,-154.89,-13,-17,-6
0.006,0.067,0.996,0.005,0.015,0.008,-0.22,3.95,-154.89,-14,-17,-5
0.002,0.069,0.997,-0.039,0.092,-0.053,-0.22,3.95,-154.89,-13,-17,-6
0.003,0.066,0.994,0.019,-0.077,0.039,-0.22,3.95,-154.89,-13,-18,-6
0.003,0.069,0.997,-0.042,-0.061,-0.037,-0.22,3.95,-154.88,-14,-17,-6
0.005,0.068,0.995,0.051,0.014,-0.038,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.068,0.997,-0.011,-0.031,0.039,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.067,0.994,0.003,-0.107,-0.007,-0.22,3.95,-154.88,-14,-17,-6
0.003,0.069,0.998,0.035,-0.047,-0.038,-0.22,3.95,-154.88,-14,-17,-6
0.003,0.069,0.997,0.038,0.152,0.007,-0.22,3.95,-154.88,-14,-17,-6
0.004,0.069,0.995,-0.041,-0.0,-0.038,-0.22,3.95,-154.88,-14,-17,-6
0.003,0.068,0.995,0.005,0.015,-0.038,-0.22,3.95,-154.88,-14,-17,-6
0.005,0.07,0.995,0.005,0.03,-0.007,-0.22,3.95,-154.88,-14,-17,-6
0.004,0.068,0.998,0.035,-0.016,-0.022,-0.22,3.95,-154.88,-13,-17,-6
0.005,0.069,0.995,-0.025,0.031,0.084,-0.22,3.95,-154.88,-13,-17,-6
0.005,0.07,0.996,-0.008,0.122,0.008,-0.22,3.94,-154.88,-14,-17,-6
0.003,0.069,0.997,-0.025,0.03,0.008,-0.22,3.95,-154.88,-14,-17,-6
0.004,0.069,0.994,-0.041,0.015,0.008,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.068,0.997,-0.042,-0.045,0.054,-0.22,3.95,-154.88,-13,-18,-6
0.003,0.067,0.994,-0.009,0.076,-0.023,-0.22,3.94,-154.88,-13,-18,-6
0.003,0.069,0.996,0.02,0.015,0.039,-0.22,3.95,-154.88,-13,-17,-6
0.005,0.067,0.998,-0.056,0.0,-0.038,-0.22,3.95,-154.88,-13,-17,-6
0.005,0.069,0.997,0.066,0.014,0.008,-0.22,3.95,-154.88,-14,-17,-6
0.003,0.068,0.996,-0.01,0.015,0.008,-0.22,3.95,-154.88,-13,-18,-6
0.006,0.069,0.997,0.005,-0.016,0.039,-0.22,3.95,-154.88,-13,-18,-6
0.007,0.069,0.995,0.081,-0.032,0.024,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.069,1.0,-0.012,-0.092,-0.037,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.07,0.996,0.02,-0.001,-0.007,-0.22,3.95,-154.88,-13,-17,-6
0.006,0.07,0.996,-0.024,0.107,0.069,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.068,0.997,-0.025,0.015,-0.023,-0.22,3.95,-154.88,-13,-17,-6
0.006,0.068,0.998,0.004,-0.031,0.024,-0.22,3.94,-154.88,-13,-18,-6
0.006,0.068,0.995,-0.01,-0.0,-0.038,-0.22,3.94,-154.88,-13,-17,-5
0.005,0.068,0.995,-0.01,-0.0,0.023,-0.22,3.95,-154.88,-13,-18,-6
0.004,0.067,0.996,-0.025,0.046,0.023,-0.22,3.95,-154.88,-13,-18,-6
0.006,0.07,0.996,0.036,0.06,0.008,-0.22,3.95,-154.88,-14,-17,-6
0.002,0.071,0.997,0.005,-0.016,-0.007,-0.22,3.95,-154.88,-13,-17,-6
0.003,0.069,0.996,0.004,-0.046,0.008,-0.22,3.95,-154.88,-13,-17,-6
0.002,0.07,0.995,0.02,-0.016,0.039,-0.22,3.95,-154.88,-13,-17,-5
0.006,0.069,0.999,0.036,0.014,-0.053,-0.22,3.95,-154.88,-13,-17,-6
0.003,0.07,0.996,0.004,-0.046,0.008,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.07,0.996,0.021,0.03,-0.023,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.067,0.997,0.05,-0.047,-0.068,-0.22,3.95,-154.88,-13,-17,-5
0.005,0.068,0.998,0.004,-0.062,-0.037,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.07,0.997,-0.071,0.046,0.008,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.069,0.998,0.004,-0.047,-0.068,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.068,0.995,-0.025,0.061,0.038,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.068,0.997,0.02,-0.031,0.069,-0.23,3.94,-154.88,-13,-18,-6
0.001,0.068,0.998,0.081,-0.002,-0.007,-0.23,3.94,-154.88,-13,-17,-5
0.006,0.07,0.998,0.02,-0.032,-0.114,-0.23,3.94,-154.88,-14,-17,-6
0.003,0.069,0.998,0.005,-0.001,-0.038,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.068,0.996,0.018,-0.138,0.024,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.069,0.996,-0.025,0.061,-0.007,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.069,0.997,-0.011,-0.031,-0.022,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.07,0.997,-0.039,0.092,-0.023,-0.23,3.94,-154.88,-13,-17,-5
0.004,0.067,0.997,0.02,-0.016,0.008,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.069,0.997,-0.026,-0.015,0.023,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.068,0.995,0.034,-0.078,-0.037,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.068,0.998,-0.056,0.001,0.039,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.07,0.997,0.005,-0.016,-0.084,-0.23,3.94,-154.88,-13,-17,-6
0.003,0.069,0.998,0.081,0.013,-0.022,-0.23,3.94,-154.88,-13,-17,-6
0.004,0.067,0.998,0.019,-0.077,-0.007,-0.23,3.94,-154.88,-13,-17,-6
0.002,0.068,0.997,0.051,0.014,-0.038,-0.23,3.94,-154.88,-13,-18,-6
0.004,0.068,0.995,-0.056,-0.015,-0.007,-0.23,3.94,-154.88,-13,-17,-5
0.004,0.069,0.996,0.004,-0.031,-0.038,-0.23,3.94,-154.88,-13,-18,-6
0.004,0.069,0.998,0.05,-0.032,0.039,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.069,0.995,0.019,-0.077,-0.007,-0.23,3.94,-154.88,-13,-18,-6
0.002,0.069,0.996,0.004,-0.031,-0.007,-0.23,3.94,-154.88,-13,-18,-6
0.002,0.068,0.994,0.035,-0.032,-0.038,-0.23,3.94,-154.88,-14,-18,-6
0.001,0.068,0.995,-0.012,-0.077,-0.022,-0.23,3.94,-154.88,-13,-18,-6
0.004,0.068,0.998,0.005,-0.016,0.054,-0.23,3.94,-154.88,-13,-17,-6
0.006,0.069,0.995,0.005,0.015,-0.038,-0.23,3.94,-154.88,-14,-17,-6
0.005,0.069,0.996,0.036,0.045,0.023,-0.23,3.94,-154.88,-13,-17,-6
0.006,0.067,0.995,0.003,-0.092,-0.007,-0.23,3.94,-154.88,-14,-17,-6
0.004,0.069,0.998,0.005,0.03,0.008,-0.23,3.94,-154.88,-13,-17,-6
0.002,0.069,0.997,-0.041,0.052,-0.004,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.067,0.997,0.063,-0.088,-0.065,-0.23,3.94,-154.88,-13,-18,-6
0.004,0.068,0.997,0.018,-0.041,0.027,-0.23,3.95,-154.88,-13,-18,-5
0.006,0.069,0.997,0.003,-0.056,0.042,-0.23,3.95,-154.88,-13,-18,-5
0.004,0.07,0.995,0.003,-0.041,0.011,-0.23,3.95,-154.88,-13,-18,-6
0.004,0.07,0.997,0.033,-0.087,-0.034,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.067,0.995,0.034,-0.011,-0.019,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.071,0.996,-0.059,-0.101,-0.034,-0.23,3.95,-154.88,-13,-17,-6
0.001,0.066,0.996,-0.011,0.021,-0.035,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.069,0.998,-0.013,-0.086,-0.034,-0.23,3.95,-154.88,-13,-18,-6
0.004,0.07,0.996,-0.056,0.083,0.057,-0.23,3.95,-154.88,-13,-17,-6
0.002,0.071,0.996,-0.011,0.021,0.072,-0.23,3.95,-154.88,-14,-17,-5
0.004,0.069,0.995,-0.028,-0.086,0.011,-0.23,3.95,-154.88,-13,-18,-6
0.006,0.068,0.996,0.063,-0.087,-0.034,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.07,0.995,0.017,-0.132,-0.004,-0.23,3.95,-154.88,-14,-17,-6
0.006,0.068,0.998,0.004,0.021,0.026,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.07,0.997,-0.01,0.082,-0.035,-0.23,3.95,-154.88,-13,-17,-5
0.003,0.067,0.994,-0.028,-0.086,0.073,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.069,0.997,0.017,-0.117,0.042,-0.23,3.95,-154.88,-13,-17,-6
0.002,0.069,0.998,-0.01,0.097,-0.005,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.069,0.995,0.004,0.02,-0.05,-0.23,3.95,-154.88,-13,-17,-6
0.002,0.07,0.994,-0.012,-0.025,0.057,-0.23,3.95,-154.88,-13,-18,-6
0.004,0.068,0.998,0.033,-0.087,-0.004,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.069,0.996,-0.058,-0.024,-0.004,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.069,0.995,-0.025,0.097,-0.05,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.068,0.995,-0.043,-0.04,0.026,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.07,0.997,0.035,0.035,-0.035,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.072,0.996,0.032,-0.117,0.027,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.07,0.996,0.034,-0.026,0.026,-0.23,3.95,-154.88,-14,-17,-6
0.003,0.068,0.996,-0.012,-0.01,-0.019,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.068,0.998,0.064,-0.057,-0.019,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.068,0.997,0.035,0.051,-0.004,-0.24,3.95,-154.88,-13,-18,-6
0.001,0.069,0.997,0.005,0.082,0.072,-0.23,3.95,-154.88,-13,-17,-5
0.005,0.067,0.994,0.02,0.097,-0.02,-0.24,3.95,-154.88,-14,-17,-6
0.005,0.07,0.996,-0.013,-0.086,0.042,-0.24,3.95,-154.88,-14,-17,-6
0.005,0.068,0.997,-0.026,0.067,-0.005,-0.24,3.95,-154.88,-13,-17,-6
0.004,0.068,0.994,0.05,0.051,0.041,-0.24,3.95,-154.88,-14,-18,-6
0.005,0.069,0.997,-0.011,0.021,0.042,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.069,0.995,0.003,-0.056,-0.004,-0.24,3.95,-154.88,-14,-18,-6
0.004,0.068,0.994,0.003,-0.041,-0.065,-0.23,3.95,-154.88,-14,-18,-6
0.004,0.068,0.996,0.005,0.097,-0.05,-0.23,3.95,-154.88,-13,-18,-5
0.005,0.069,0.996,0.001,-0.163,-0.004,-0.23,3.95,-154.88,-13,-18,-5
0.003,0.067,0.997,-0.012,-0.025,-0.019,-0.23,3.95,-154.88,-14,-18,-6
0.004,0.07,0.998,-0.01,0.082,-0.05,-0.24,3.95,-154.88,-13,-18,-5
0.004,0.067,0.998,-0.071,0.129,0.041,-0.24,3.95,-154.88,-13,-18,-5
0.004,0.068,0.995,-0.042,-0.009,-0.004,-0.24,3.95,-154.88,-13,-17,-6
0.004,0.068,0.997,0.002,-0.071,0.011,-0.24,3.95,-154.88,-13,-17,-5
0.004,0.069,0.996,-0.011,0.036,-0.096,-0.24,3.95,-154.88,-14,-17,-5
0.002,0.068,0.996,0.005,0.067,0.087,-0.24,3.94,-154.88,-14,-17,-5
0.004,0.07,0.999,-0.043,-0.07,-0.004,-0.23,3.95,-154.88,-14,-17,-5
0.003,0.07,0.995,0.019,0.02,0.011,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.068,0.996,-0.012,-0.04,-0.019,-0.23,3.94,-154.88,-13,-17,-6
0.005,0.069,0.998,-0.013,-0.101,-0.004,-0.23,3.94,-154.88,-14,-17,-6
0.003,0.07,0.997,-0.027,0.006,0.011,-0.24,3.95,-154.88,-14,-17,-6
0.004,0.067,0.996,0.002,-0.132,-0.034,-0.24,3.95,-154.88,-13,-17,-6
0.005,0.068,0.995,0.003,-0.041,-0.019,-0.24,3.95,-154.88,-14,-18,-6
0.004,0.068,0.997,0.02,0.081,0.011,-0.24,3.95,-154.88,-13,-17,-6
0.002,0.07,0.996,-0.012,-0.025,0.026,-0.24,3.95,-154.88,-13,-18,-6
0.004,0.069,0.994,0.003,-0.056,-0.019,-0.24,3.95,-154.88,-13,-17,-6
0.003,0.067,0.995,0.018,-0.056,-0.035,-0.24,3.95,-154.88,-14,-17,-6
0.004,0.067,0.996,-0.026,0.067,0.057,-0.24,3.95,-154.88,-13,-17,-6
0.005,0.069,0.995,-0.073,-0.009,-0.065,-0.24,3.95,-154.88,-13,-17,-6
0.004,0.069,0.997,-0.026,0.036,0.011,-0.24,3.95,-154.88,-13,-18,-6
0.003,0.07,0.998,-0.011,0.036,-0.081,-0.24,3.95,-154.88,-13,-18,-6
0.002,0.069,0.997,-0.025,0.113,0.056,-0.24,3.95,-154.88,-14,-18,-6
0.004,0.068,0.996,-0.043,-0.025,-0.019,-0.24,3.95,-154.88,-13,-17,-5
0.004,0.068,0.994,-0.057,0.006,0.042,-0.24,3.95,-154.88,-13,-17,-5
0.004,0.067,0.997,-0.057,0.037,-0.02,-0.24,3.96,-154.88,-13,-17,-6
0.003,0.068,0.995,0.002,-0.102,-0.019,-0.24,3.96,-154.88,-13,-17,-5
0.004,0.072,0.996,-0.011,0.051,0.026,-0.23,3.96,-154.88,-13,-17,-6
0.004,0.069,0.995,0.048,-0.117,0.042,-0.23,3.96,-154.88,-13,-18,-6
0.004,0.068,0.997,0.018,-0.041,-0.004,-0.23,3.96,-154.88,-13,-17,-6
0.005,0.068,0.995,0.017,-0.133,-0.034,-0.23,3.96,-154.88,-13,-18,-6
0.004,0.069,0.997,0.019,0.035,-0.02,-0.23,3.96,-154.88,-13,-18,-6
0.004,0.07,0.995,-0.012,-0.009,0.118,-0.23,3.96,-154.88,-13,-17,-6
0.004,0.07,0.998,-0.027,-0.009,0.011,-0.23,3.96,-154.88,-14,-17,-5
0.006,0.068,0.994,0.049,-0.041,-0.004,-0.23,3.96,-154.88,-14,-17,-5
0.005,0.069,0.995,0.035,0.035,-0.004,-0.23,3.96,-154.88,-14,-17,-5
0.003,0.069,0.996,0.002,-0.132,-0.065,-0.23,3.96,-154.88,-14,-17,-6
0.004,0.069,0.997,0.003,-0.025,-0.019,-0.23,3.96,-154.88,-14,-17,-6
0.004,0.069,0.995,-0.058,-0.04,-0.019,-0.23,3.96,-154.88,-13,-17,-5
0.003,0.07,0.996,-0.01,0.128,-0.005,-0.23,3.95,-154.88,-14,-17,-5
0.003,0.068,0.993,-0.011,0.021,0.057,-0.23,3.95,-154.88,-13,-17,-5
0.004,0.068,0.996,0.002,-0.071,0.011,-0.23,3.95,-154.88,-14,-17,-6
0.003,0.068,0.997,0.003,-0.025,0.042,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.07,0.996,-0.011,0.021,0.011,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.068,0.996,0.065,-0.011,-0.019,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.068,0.997,0.035,0.035,-0.004,-0.23,3.95,-154.88,-13,-17,-6
0.006,0.069,0.999,0.02,0.066,-0.005,-0.23,3.95,-154.88,-13,-17,-6
0.006,0.069,0.996,-0.042,-0.009,0.011,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.067,0.999,0.05,0.02,0.011,-0.23,3.95,-154.88,-13,-18,-6
0.004,0.069,0.996,0.018,-0.087,0.011,-0.23,3.95,-154.88,-13,-17,-5
0.003,0.071,0.996,-0.011,0.021,-0.02,-0.23,3.95,-154.88,-13,-17,-5
0.005,0.069,0.998,-0.01,0.097,0.056,-0.23,3.95,-154.88,-13,-17,-5
0.003,0.068,0.996,0.019,0.036,0.011,-0.23,3.95,-154.88,-14,-17,-6
0.003,0.07,0.994,-0.011,0.067,0.011,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.07,0.996,-0.056,0.067,-0.035,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.067,0.997,0.004,0.021,0.042,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.068,0.997,0.019,0.036,0.026,-0.23,3.95,-154.88,-13,-17,-5
0.004,0.067,0.996,0.035,0.066,0.011,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.069,0.997,-0.102,0.026,0.041,-0.23,3.95,-154.88,-13,-17,-5
0.005,0.069,0.999,-0.01,0.024,0.072,-0.23,3.95,-154.88,-14,-17,-5
0.003,0.067,0.996,-0.026,0.024,-0.02,-0.23,3.95,-154.88,-14,-17,-5
0.006,0.069,0.997,-0.027,-0.037,-0.02,-0.23,3.95,-154.88,-14,-17,-5
0.004,0.067,0.996,-0.042,-0.067,0.041,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.071,0.997,-0.009,0.1,-0.036,-0.23,3.95,-154.88,-13,-17,-5
0.005,0.067,0.996,-0.011,0.009,-0.005,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.069,0.997,0.005,0.039,-0.066,-0.23,3.95,-154.88,-13,-18,-6
0.007,0.071,0.996,-0.012,-0.083,-0.065,-0.23,3.95,-154.88,-13,-17,-5
0.003,0.069,0.997,0.037,0.146,0.071,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.069,0.995,-0.01,0.039,-0.005,-0.23,3.95,-154.88,-14,-17,-6
0.002,0.07,0.994,-0.025,0.04,0.041,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.07,0.996,-0.086,0.041,-0.005,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.069,0.997,0.066,0.038,0.026,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.069,0.996,-0.027,-0.037,-0.02,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.07,0.998,-0.01,0.04,0.026,-0.23,3.95,-154.88,-14,-18,-6
0.001,0.07,0.994,0.066,0.038,0.011,-0.23,3.95,-154.88,-14,-18,-5
0.005,0.066,0.999,0.05,-0.038,0.011,-0.23,3.95,-154.88,-14,-18,-6
0.003,0.066,0.998,-0.071,0.056,0.026,-0.23,3.95,-154.88,-14,-18,-5
0.003,0.065,0.998,0.004,-0.052,-0.02,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.069,0.998,-0.026,-0.006,-0.035,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.068,0.995,0.02,0.024,0.026,-0.23,3.95,-154.88,-14,-17,-6
0.002,0.067,0.995,-0.028,-0.128,-0.035,-0.23,3.95,-154.88,-13,-17,-5
0.004,0.069,0.996,0.004,-0.037,0.057,-0.23,3.95,-154.88,-14,-18,-6
0.003,0.07,0.996,0.004,-0.052,-0.004,-0.23,3.95,-154.88,-14,-17,-6
0.003,0.067,0.998,-0.01,0.024,0.026,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.068,0.996,0.05,-0.038,-0.066,-0.23,3.95,-154.88,-14,-17,-6
0.003,0.071,0.999,0.004,-0.007,-0.035,-0.23,3.95,-154.88,-14,-17,-6
0.003,0.07,0.998,-0.041,-0.006,-0.035,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.069,0.997,-0.009,0.116,-0.02,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.068,0.995,-0.01,0.039,-0.005,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.067,0.997,-0.011,-0.037,-0.02,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.069,0.997,-0.041,-0.006,-0.035,-0.22,3.95,-154.88,-13,-17,-6
0.006,0.07,0.998,0.035,-0.007,0.057,-0.23,3.95,-154.88,-13,-17,-6
0.006,0.069,0.995,0.021,0.085,0.026,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.067,0.998,0.049,-0.083,0.042,-0.23,3.95,-154.88,-14,-17,-6
0.004,0.07,0.996,-0.011,-0.053,-0.142,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.068,0.998,-0.026,-0.006,0.026,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.07,0.996,-0.011,0.009,-0.02,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.068,0.996,0.003,-0.098,-0.004,-0.23,3.95,-154.88,-13,-18,-6
0.004,0.068,0.998,0.02,-0.022,-0.005,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.068,0.995,0.019,-0.037,0.041,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.068,0.995,-0.028,-0.128,-0.035,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.07,0.996,-0.011,-0.052,-0.035,-0.23,3.95,-154.88,-13,-17,-6
0.002,0.07,0.996,0.065,-0.023,0.026,-0.23,3.95,-154.88,-13,-17,-5
0.005,0.068,0.995,-0.011,-0.052,-0.02,-0.23,3.95,-154.88,-13,-18,-5
0.004,0.067,0.997,0.005,0.054,-0.035,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.068,0.997,-0.011,-0.006,0.011,-0.23,3.95,-154.88,-13,-17,-5
0.004,0.069,0.997,-0.026,0.009,-0.005,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.067,0.996,-0.043,-0.082,0.011,-0.23,3.95,-154.88,-13,-18,-6
0.005,0.07,0.998,0.035,0.008,-0.02,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.069,0.996,0.064,-0.115,-0.035,-0.23,3.95,-154.88,-14,-17,-5
0.004,0.069,0.996,-0.072,-0.005,0.026,-0.23,3.95,-154.88,-14,-17,-6
0.003,0.069,0.997,0.006,0.07,0.01,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.07,0.999,-0.026,-0.021,0.041,-0.23,3.95,-154.88,-13,-17,-6
0.003,0.069,0.998,-0.042,-0.021,0.011,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.07,0.995,-0.01,0.055,0.041,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.068,0.998,-0.027,-0.052,-0.035,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.069,0.998,-0.04,0.086,0.026,-0.23,3.95,-154.88,-13,-17,-6
0.005,0.069,0.995,-0.042,-0.021,-0.05,-0.23,3.95,-154.88,-14,-17,-6
0.006,0.069,0.997,-0.04,0.056,0.072,-0.23,3.95,-154.88,-14,-18,-6
0.005,0.07,0.997,-0.117,0.026,-0.051,-0.23,3.95,-154.88,-14,-17,-6
0.005,0.069,0.998,0.019,-0.053,-0.066,-0.22,3.95,-154.88,-14,-17,-6
0.003,0.068,0.996,-0.01,0.055,0.01,-0.22,3.95,-154.88,-13,-17,-6
0.003,0.067,0.996,-0.04,0.07,-0.035,-0.22,3.95,-154.88,-14,-17,-6
0.004,0.07,0.998,0.02,0.008,0.011,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.068,0.995,-0.117,0.01,-0.096,-0.22,3.95,-154.88,-13,-17,-6
0.004,0.068,0.998,0.037,0.1,0.026,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.069,0.996,0.004,-0.007,-0.035,-0.23,3.95,-154.88,-14,-17,-6
0.007,0.07,0.996,0.035,-0.023,-0.081,-0.23,3.95,-154.88,-14,-17,-6
0.006,0.069,0.996,0.082,0.053,0.01,-0.23,3.95,-154.88,-13,-17,-6
0.004,0.071,0.996,0.081,-0.008,-0.05,-0.23,3.95,-154.88,-14,-17,-5
0.004,0.069,0.999,0.004,-0.068,0.011,-0.23,3.95,-154.88,-13,-17,-5
