Latitude,Longitude
25.017996833333335,121.54176583333333
25.017997,121.5417685
25.017997,121.5417705
25.0179975,121.5417735
25.017997833333332,121.54177516666667
25.01799816666667,121.54177733333333
25.017998666666667,121.5417795
25.017999166666666,121.54178216666666
25.018,121.54178516666667
25.018000666666666,121.541788
25.018001666666667,121.541791
25.018002666666668,121.54179416666666
25.018003333333333,121.5417965
