timestamp,theta,distance_mm,quality,x,y
2025-04-29T17:44:18.113520,14.98,1753.0,47,1693.4262449140442,453.11869641002386
2025-04-29T17:44:18.113524,15.09,1751.0,47,1690.6221629616587,455.84833234623375
2025-04-29T17:44:18.113528,15.2,1750.0,47,1688.778865326545,458.83106262151324
2025-04-29T17:44:18.113531,15.31,1744.0,47,1682.1077930600684,460.4881893453796
2025-04-29T17:44:18.113579,16.89,1291.0,47,1235.311819805697,375.0809350638038
2025-04-29T17:44:18.113582,17.01,1293.0,47,1236.4360507914269,378.2524187672835
2025-04-29T17:44:18.113586,17.12,1295.0,47,1237.6189606885246,381.21425490694327
2025-04-29T17:44:18.113590,17.23,1296.0,47,1237.8399248564515,383.88581691874816
2025-04-29T17:44:18.113593,17.34,1298.0,47,1239.0097421106843,386.85767273613146
2025-04-29T17:44:18.113597,17.45,1301.0,47,1241.1266827475395,390.1353064926176
2025-04-29T17:44:18.113600,17.58,1303.0,47,1242.1448922089714,393.55440127022183
2025-04-29T17:44:18.113618,17.68,1302.0,47,1240.5033511037593,395.4180520668514
2025-04-29T17:44:18.113622,17.79,1301.0,47,1238.7897345088097,397.4933882161978
2025-04-29T17:44:18.113626,17.9,1298.0,47,1235.1695362355108,398.94888990414955
2025-04-29T17:44:18.113633,18.14,1293.0,47,1228.736098781535,402.5625411673744
2025-04-29T17:44:18.113636,18.25,1284.0,47,1219.41367804321,402.1023275251344
2025-04-29T17:44:18.113640,18.36,1276.0,47,1211.046681007616,401.9227990801689
2025-04-29T17:44:18.113683,19.82,964.0,47,906.8950208820909,326.85994110516503
2025-04-29T17:44:18.113687,19.93,962.0,47,904.3856043293841,327.9187074287995
2025-04-29T17:44:18.113690,20.04,959.0,47,900.9360184187077,328.62636947732284
2025-04-29T17:44:18.113694,20.17,958.0,47,899.2493967625198,330.3248740592269
2025-04-29T17:44:18.113697,20.28,958.0,47,898.613561662182,332.05069913615284
2025-04-29T17:44:18.113701,20.39,957.0,47,897.0370715768775,333.4268918620393
2025-04-29T17:44:18.113704,20.49,955.0,47,894.5802993039123,334.29192047867787
2025-04-29T17:44:18.113741,21.73,831.0,47,771.9481803861551,307.6637885720454
2025-04-29T17:44:18.113748,21.95,830.0,47,769.8336381441705,310.25178417167916
2025-04-29T17:44:18.113751,22.08,830.0,47,769.1277182152629,311.997681198087
2025-04-29T17:44:18.113755,22.19,828.0,47,766.6754355507397,312.71836614289793
2025-04-29T17:44:18.113919,27.11,594.0,47,528.7391703797513,270.68596141309655
2025-04-29T17:44:18.113922,27.23,592.0,47,526.392733957071,270.87762852845606
2025-04-29T17:44:18.113947,28.02,670.0,47,591.4650539284057,314.752426490199
