timestamp,theta,distance_mm,quality,x,y
2025-04-29T17:40:52.837304,15.87,1651.0,47,1588.0715116165939,451.475219687401
2025-04-29T17:40:52.837308,16.0,1648.0,47,1584.1592749063495,454.2503623864146
2025-04-29T17:40:52.837311,16.11,1641.0,47,1576.5591426771666,455.34851448208076
2025-04-29T17:40:52.837314,16.22,1636.0,47,1570.8810501235266,456.9778182393607
2025-04-29T17:40:52.837335,16.9,1534.0,47,1467.7520379443697,445.9371649797192
2025-04-29T17:40:52.837339,17.01,1532.0,47,1464.9806881766945,448.16914582480916
2025-04-29T17:40:52.837342,17.12,1527.0,47,1459.3391142636117,449.50900945397865
2025-04-29T17:40:52.837346,17.25,1520.0,47,1451.6303155749238,450.7431939628678
2025-04-29T17:40:52.837350,17.36,1515.0,47,1445.9900317076826,452.0374190285742
2025-04-29T17:40:52.837353,17.47,1513.0,47,1443.2117692935674,454.2122730315976
2025-04-29T17:40:52.837356,17.58,1509.0,47,1438.523900493736,455.774053351316
2025-04-29T17:40:52.837363,17.81,1500.0,47,1428.114036517282,458.79221735150986
2025-04-29T17:40:52.837367,17.92,1489.0,47,1416.7642296717167,458.14857581652177
2025-04-29T17:40:52.837370,18.05,1481.0,47,1408.114785757267,458.88315520594773
2025-04-29T17:40:52.837373,18.15,1475.0,47,1401.6102737685192,459.47104420902997
2025-04-29T17:40:52.837377,18.26,1470.0,47,1395.9773478830302,460.59444655516774
2025-04-29T17:40:52.837380,18.37,1466.0,47,1391.2943332539528,462.0130715201017
2025-04-29T17:40:52.837384,18.5,1462.0,47,1386.4491839114635,463.89940766424473
2025-04-29T17:40:52.837417,19.62,1199.0,47,1129.38642054984,402.6006868817042
2025-04-29T17:40:52.837421,19.75,1198.0,47,1127.528866277132,404.82422816798567
2025-04-29T17:40:52.837424,19.86,1196.0,47,1124.8685310130895,406.30873475284005
2025-04-29T17:40:52.837428,19.97,1195.0,47,1123.1465300874895,408.1260490981092
2025-04-29T17:40:52.837431,20.09,1194.0,47,1121.3501359612028,410.13396906351466
2025-04-29T17:40:52.837434,20.2,1192.0,47,1118.6836831293906,411.5954532062533
2025-04-29T17:40:52.837438,20.31,1191.0,47,1116.9535870421587,413.3953124959871
2025-04-29T17:40:52.837441,20.42,1189.0,47,1114.2835465167748,414.84114786505756
2025-04-29T17:40:52.837445,20.53,1186.0,47,1110.6755895466436,415.9275595403792
2025-04-29T17:40:52.837448,20.65,1185.0,47,1108.8662854169947,417.9001807435791
2025-04-29T17:40:52.837451,20.76,1184.0,47,1107.1268582307273,419.67382546944634
2025-04-29T17:40:52.837464,20.87,1181.0,47,1103.5159290572694,420.7298353063062
2025-04-29T17:40:52.837470,20.98,1180.0,47,1101.7724470842893,422.48961507461604
2025-04-29T17:40:52.837477,21.21,1176.0,47,1096.338549827106,425.4618480698338
2025-04-29T17:40:52.837535,23.14,752.0,47,691.4996223983522,295.5203414706614
2025-04-29T17:40:52.837542,23.36,752.0,47,690.3598109840262,298.17332439052876
2025-04-29T17:40:52.837644,26.75,602.0,47,537.5733239335045,270.95926150453585
2025-04-29T17:40:52.837657,27.2,605.0,47,538.096905841235,276.54424587051
2025-04-29T17:40:52.837872,34.44,621.0,47,512.1504219091787,351.2021431287831
2025-04-29T17:40:52.837876,34.55,633.0,47,521.358797858721,358.99025598936424
2025-04-29T17:40:52.837879,34.67,634.0,47,521.4282295094484,360.6502481222521
2025-04-29T17:40:52.837886,34.89,638.0,47,523.3205984283763,364.93773614216184
2025-04-29T17:40:52.837906,35.56,648.0,47,527.1525109648621,376.8477546482676
2025-04-29T17:40:52.837910,35.68,657.0,47,533.6726718212865,383.2003123056262
2025-04-29T17:40:52.837930,36.36,662.0,47,533.1138203407627,392.4712149466212
2025-04-29T17:40:52.837995,38.5,691.0,47,540.782236385018,430.1576139165951
2025-04-29T17:40:52.838008,38.94,708.0,47,550.6856270576491,444.98240431743346
2025-04-29T17:40:52.838012,39.06,697.0,47,541.2110993428938,439.2033082162023
2025-04-29T17:40:52.838015,39.17,692.0,47,536.490516063411,437.08343159403205
2025-04-29T17:40:52.838046,40.17,707.0,47,540.242656535703,456.055777355409
2025-04-29T17:40:52.838049,40.28,720.0,47,549.2837199247965,465.4969334223134
2025-04-29T17:40:52.838063,40.72,723.0,47,547.9665185999443,471.6584510993701
2025-04-29T17:40:52.838110,42.28,528.0,47,390.64923511589893,355.2142664693566
2025-04-29T17:40:52.838113,42.39,527.0,47,389.22798014141694,355.28943057039106
2025-04-29T17:40:52.838117,42.5,528.0,47,389.28243383574545,356.7116296210686
