timestamp,theta,distance_mm,quality,x,y
2025-04-29T17:41:53.685510,14.39,1733.0,47,1678.629812795518,430.6866048463587
2025-04-29T17:41:53.685514,14.51,1734.0,47,1678.6922078193886,434.4519207075353
2025-04-29T17:41:53.685531,15.07,1741.0,47,1681.125092061921,452.65817659664305
2025-04-29T17:41:53.685608,17.73,1252.0,47,1192.5327034857225,381.2738531777837
2025-04-29T17:41:53.685612,17.84,1250.0,47,1189.8946814351816,382.9499276566948
2025-04-29T17:41:53.685616,17.97,1247.0,47,1186.16907898809,384.72316807354656
2025-04-29T17:41:53.685619,18.08,1246.0,47,1184.4776538302042,386.6893941872404
2025-04-29T17:41:53.685623,18.2,1247.0,47,1184.6151482512416,389.48164338475397
2025-04-29T17:41:53.685626,18.31,1248.0,47,1184.8145851273987,392.0693801731909
2025-04-29T17:41:53.685629,18.42,1248.0,47,1184.0596828799141,394.3433369264876
2025-04-29T17:41:53.685633,18.53,1248.0,47,1183.3004163427838,396.615840181648
2025-04-29T17:41:53.685636,18.65,1249.0,47,1183.4146411142458,399.413053362607
2025-04-29T17:41:53.685640,18.76,1249.0,47,1182.6456426150298,401.6843088840827
2025-04-29T17:41:53.685657,19.32,1240.0,47,1170.170048269978,410.2463383527481
2025-04-29T17:41:53.685660,19.45,1228.0,47,1157.9210284140415,408.9045022454123
2025-04-29T17:41:53.685697,20.7,1472.0,47,1376.9736133815647,520.3149700430665
2025-04-29T17:41:53.685873,26.65,606.0,47,541.6204706594381,271.8147636951473
2025-04-29T17:41:53.685876,26.76,606.0,47,541.0976259247669,272.85409877548284
2025-04-29T17:41:53.685880,26.87,607.0,47,541.4648210763888,274.34439585439736
2025-04-29T17:41:53.685887,27.11,608.0,47,541.2010363482975,277.06576521744563
2025-04-29T17:41:53.685912,27.91,621.0,47,548.7677313784458,290.6801971200549
2025-04-29T17:41:53.685922,28.25,635.0,47,559.3656187604198,300.5579886623756
2025-04-29T17:41:53.685926,28.36,638.0,47,561.4274995464697,303.0563689365376
2025-04-29T17:41:53.685929,28.47,642.0,47,564.360906097031,306.0404673721077
2025-04-29T17:41:53.685933,28.59,644.0,47,565.4748321472032,308.1788672315031
2025-04-29T17:41:53.685940,28.81,646.0,47,566.0397897933389,311.3116707910463
2025-04-29T17:41:53.686051,32.23,675.0,47,570.991974826695,359.9905063796972
2025-04-29T17:41:53.686055,32.35,706.0,47,596.4254119314747,377.77338180762644
2025-04-29T17:41:53.686083,33.26,633.0,47,529.3085535141571,347.16200134339397
2025-04-29T17:41:53.686114,34.29,651.0,47,537.8540098815927,366.76159021125915
2025-04-29T17:41:53.686118,34.42,669.0,47,551.8689627711032,378.1555869347255
2025-04-29T17:41:53.686124,34.64,669.0,47,550.4128848917854,380.2718187627137
2025-04-29T17:41:53.686128,34.76,674.0,47,553.7229760602836,384.2744667330143
2025-04-29T17:41:53.686135,34.98,677.0,47,554.7014463906029,388.11764372696734
2025-04-29T17:41:53.686142,35.22,678.0,47,553.8877850176583,391.0144774918602
2025-04-29T17:41:53.686148,35.45,681.0,47,554.7575596819066,394.97474599748256
2025-04-29T17:41:53.686155,35.67,680.0,47,552.4244907756197,396.5188293023388
2025-04-29T17:41:53.686159,35.79,677.0,47,549.1593149835895,395.920505615401
2025-04-29T17:41:53.686173,36.25,678.0,47,546.7694416933532,400.9079415905088
2025-04-29T17:41:53.686176,36.36,678.0,47,545.9987465121407,401.9569240691982
2025-04-29T17:41:53.686187,36.7,677.0,47,542.8021111530214,404.5922245024278
2025-04-29T17:41:53.686191,36.81,676.0,47,541.2237231628607,405.03442012467434
2025-04-29T17:41:53.686194,36.92,676.0,47,540.4451159368499,406.0727479898212
2025-04-29T17:41:53.686198,37.03,677.0,47,540.4628369915675,407.71181222896433
2025-04-29T17:41:53.686201,37.16,677.0,47,539.5363778672947,408.9370329987732
2025-04-29T17:41:53.686205,37.27,675.0,47,537.1586999435389,408.7609705866831
2025-04-29T17:41:53.686208,37.37,674.0,47,535.6497271545533,409.09090652231885
2025-04-29T17:41:53.686212,37.48,674.0,47,534.863342311031,410.1185256140874
2025-04-29T17:41:53.686243,38.5,598.0,47,467.9996777977435,372.26375270929645
