timestamp,theta,distance_mm,quality,x,y
2025-04-29T17:44:04.885953,16.18,1208.0,47,1160.1523442333605,336.61630704681886
2025-04-29T17:44:04.885957,16.31,1210.0,47,1161.3051130478118,339.8094089471467
2025-04-29T17:44:04.886032,18.83,852.0,47,806.4012943549051,274.9926407428637
2025-04-29T17:44:04.886035,18.93,851.0,47,804.9741980531227,276.0752442156523
2025-04-29T17:44:04.886039,19.06,849.0,47,802.4553774686093,277.24784430489575
2025-04-29T17:44:04.886042,19.17,848.0,47,800.9770728376945,278.459564009496
2025-04-29T17:44:04.886045,19.28,847.0,47,799.4970767673791,279.6666305450395
2025-04-29T17:44:04.886049,19.4,846.0,47,797.9663686236704,281.008317573613
2025-04-29T17:44:04.886052,19.51,846.0,47,797.4254011146946,282.5397842022755
2025-04-29T17:44:04.886056,19.62,846.0,47,796.8814943996368,284.0702094261232
2025-04-29T17:44:04.886059,19.75,846.0,47,796.2349089068896,285.8775434308146
2025-04-29T17:44:04.886062,19.86,846.0,47,795.6845963520684,287.40567692383166
2025-04-29T17:44:04.886066,19.97,843.0,47,792.31173628766,287.9081668533105
2025-04-29T17:44:04.886069,20.09,841.0,47,789.8286971050013,288.8799564341841
2025-04-29T17:44:04.886073,20.2,841.0,47,789.2726321407865,290.39578535776764
2025-04-29T17:44:04.886076,20.31,842.0,47,789.6514863891668,292.25764325912775
2025-04-29T17:44:04.886080,20.43,845.0,47,791.8489500084777,294.95803154088105
2025-04-29T17:44:04.886083,20.54,844.0,47,790.3447847915972,296.12686665131184
2025-04-29T17:44:04.886087,20.65,841.0,47,786.9675493972088,296.58569789481015
2025-04-29T17:44:04.886090,20.78,842.0,47,787.227542280069,298.7252863011135
2025-04-29T17:44:04.886093,20.89,842.0,47,786.6525804447909,300.23610322469807
2025-04-29T17:44:04.886097,20.99,841.0,47,785.1937287579896,301.25040799827093
2025-04-29T17:44:04.886104,21.23,839.0,47,782.0607005552945,303.81254195138496
2025-04-29T17:44:04.886111,21.45,835.0,47,777.1654336777435,305.3504358871703
2025-04-29T17:44:04.886121,21.81,827.0,47,767.8041643742182,307.25521178591686
2025-04-29T17:44:04.886128,22.03,816.0,47,756.421868483412,306.0750837295709
2025-04-29T17:44:04.886299,27.19,610.0,47,542.5926444133974,278.7350394702405
2025-04-29T17:44:04.886435,31.53,683.0,47,582.1662975618947,357.17139020794417
2025-04-29T17:44:04.886506,34.05,657.0,47,544.3568697835389,367.8649185767342
2025-04-29T17:44:04.886513,34.17,633.0,47,523.7282275458952,355.5246034687826
2025-04-29T17:44:04.886520,34.39,634.0,47,523.1844657284555,358.0977727107927
2025-04-29T17:44:04.886544,35.31,564.0,47,460.24471147232055,325.99203297283265
2025-04-29T17:44:04.886547,35.42,564.0,47,459.61800388161635,326.8750380617622
2025-04-29T17:44:04.886551,35.55,563.0,47,458.0615570689431,327.33562277206454
2025-04-29T17:44:04.886555,35.66,564.0,47,458.2447647135748,328.79740815979744
2025-04-29T17:44:04.886558,35.76,565.0,47,458.48167932276897,330.18108626233226
2025-04-29T17:44:04.886562,35.87,564.0,47,457.0365840279488,330.4747507148825
2025-04-29T17:44:04.886565,36.0,563.0,47,455.47656783309543,330.92309704066236
2025-04-29T17:44:04.886568,36.11,562.0,47,454.0325150347593,331.20760149974086
2025-04-29T17:44:04.886572,36.22,563.0,47,454.20255982884754,332.66955773698646
2025-04-29T17:44:04.886576,36.34,565.0,47,455.11585223389136,334.8052583897373
2025-04-29T17:44:04.886579,36.45,565.0,47,454.47223392759776,335.6784005396518
2025-04-29T17:44:04.886582,36.56,563.0,47,452.2204734498883,335.35897690796776
2025-04-29T17:44:04.886586,36.68,563.0,47,451.5171079344808,336.3053690360628
2025-04-29T17:44:04.886590,36.79,563.0,47,450.8706162565161,337.1715993325497
2025-04-29T17:44:04.886593,36.9,563.0,47,450.222462728232,338.0365868584727
2025-04-29T17:44:04.886596,37.03,562.0,47,448.65600352918904,338.4550051295095
2025-04-29T17:44:04.886600,37.14,561.0,47,447.20822750568334,338.71197388227216
2025-04-29T17:44:04.886603,37.25,562.0,47,447.3531254244576,340.17522128010665
2025-04-29T17:44:04.886607,37.37,564.0,47,448.22914853882503,342.32532830651013
2025-04-29T17:44:04.886610,37.48,563.0,47,446.77753964556445,342.57675062423027
2025-04-29T17:44:04.886613,37.59,564.0,47,446.9114126431094,344.04387692464525
2025-04-29T17:44:04.886617,37.72,568.0,47,449.2936922468792,347.5042130782973
2025-04-29T17:44:04.886620,37.83,570.0,47,450.205372416017,349.5927954746142
2025-04-29T17:44:04.886624,37.94,570.0,47,449.5333731437148,350.4564829333789
2025-04-29T17:44:04.886627,38.06,573.0,47,451.1604902095945,353.24667312494023
2025-04-29T17:44:04.886631,38.17,579.0,47,455.1985577397749,357.82016856464196
2025-04-29T17:44:04.886634,38.28,582.0,47,456.8657318518842,360.5519422488835
2025-04-29T17:44:04.886641,38.4,585.0,47,458.4606725356163,363.37145146281154
2025-04-29T17:44:04.886672,39.44,603.0,47,465.69102661727345,383.06770645428975
2025-04-29T17:44:04.886696,40.34,645.0,47,491.6297066297056,417.52273178737175
2025-04-29T17:44:04.886699,40.45,671.0,47,510.6124980642003,435.3342127844273
2025-04-29T17:44:04.886706,40.56,671.0,47,509.77577586251346,436.31371551186936
2025-04-29T17:44:04.886782,43.17,545.0,47,397.48319075082225,372.8701021408736
2025-04-29T17:44:04.886785,43.28,546.0,47,397.4946115579427,374.31809171131476
2025-04-29T17:44:04.886789,43.39,546.0,47,396.7752402962334,375.0805362690341
