timestamp,theta,distance_mm,quality,x,y
2025-04-29T17:41:41.722873,15.9,1727.0,47,1660.927241591488,473.12757068183083
2025-04-29T17:41:41.722899,16.75,1515.0,47,1450.7206116192938,436.6173462231453
2025-04-29T17:41:41.722902,16.86,1515.0,47,1449.8796934217826,439.4017234867858
2025-04-29T17:41:41.722906,16.97,1515.0,47,1449.0334311567171,442.18448117295077
2025-04-29T17:41:41.722909,17.06,1515.0,47,1448.3370620105866,444.4600711048656
2025-04-29T17:41:41.722913,17.17,1515.0,47,1447.481091264185,447.2398578309453
2025-04-29T17:41:41.722916,17.28,1514.0,47,1445.6649207464175,449.7209545076309
2025-04-29T17:41:41.722920,17.39,1513.0,47,1443.8445622532927,452.19672715710516
2025-04-29T17:41:41.722923,17.48,1512.0,47,1442.178650457156,454.1637812128749
2025-04-29T17:41:41.722927,17.59,1512.0,47,1441.3040612857353,456.93172676149936
2025-04-29T17:41:41.722930,17.7,1510.0,47,1438.5188366929153,459.0899219974903
2025-04-29T17:41:41.722934,17.81,1511.0,47,1438.5868727850755,462.15669361208757
2025-04-29T17:41:41.722937,17.9,1516.0,47,1442.6171162812282,465.9526325845075
2025-04-29T17:41:41.722944,18.01,1523.0,47,1448.3769113229766,470.8856790628851
2025-04-29T17:41:41.722979,18.97,1732.0,47,1637.9331974353959,563.0265009207475
2025-04-29T17:41:41.723010,20.14,1347.0,47,1264.6364774623944,463.7926043734493
2025-04-29T17:41:41.723014,20.25,1346.0,47,1262.8055381516638,465.87355882630555
2025-04-29T17:41:41.723029,20.36,1344.0,47,1260.033748187348,467.6012761198825
2025-04-29T17:41:41.723033,20.45,1344.0,47,1259.2976876184591,469.5799548094034
2025-04-29T17:41:41.723036,20.56,1339.0,47,1253.712313877233,470.24082556982864
2025-04-29T17:41:41.723040,20.67,1330.0,47,1244.3865455122727,469.4700473385203
2025-04-29T17:41:41.723043,20.78,1326.0,47,1239.7431366548353,470.4391088304946
2025-04-29T17:41:41.723047,20.89,1327.0,47,1239.7719409147714,473.1749512816798
2025-04-29T17:41:41.723050,20.98,1331.0,47,1242.761972092533,476.5539641223
2025-04-29T17:41:41.723053,21.09,1335.0,47,1245.5768298017974,480.3783519902869
2025-04-29T17:41:41.723060,21.2,1336.0,47,1245.5845984239243,483.1304256296753
2025-04-29T17:41:41.723068,21.31,1335.0,47,1243.7231318175795,485.1574707060291
2025-04-29T17:41:41.723344,29.17,682.0,47,595.5069870182792,332.40852638344137
2025-04-29T17:41:41.723448,32.45,677.0,47,571.2932247224152,363.2534258424331
2025-04-29T17:41:41.723455,32.56,672.0,47,566.380634158442,361.65864741532323
2025-04-29T17:41:41.723521,34.89,659.0,47,540.5458845835424,376.94979328790697
2025-04-29T17:41:41.723528,35.0,649.0,47,531.6296767435557,372.2511071918289
2025-04-29T17:41:41.723531,35.11,653.0,47,534.1862239930887,375.57166838834587
2025-04-29T17:41:41.723538,35.22,651.0,47,531.8303068532382,375.4431044943967
2025-04-29T17:41:41.723549,35.42,651.0,47,530.5165257569721,377.2972513798
2025-04-29T17:41:41.723559,35.64,654.0,47,531.5019835392435,381.0795737032488
2025-04-29T17:41:41.723611,37.55,729.0,47,577.967087612662,444.2916222893895
2025-04-29T17:41:41.723618,37.66,730.0,47,577.9046945662357,446.01139447138104
2025-04-29T17:41:41.723632,37.97,727.0,47,573.1180947570251,447.28586995575614
2025-04-29T17:41:41.723639,38.07,724.0,47,569.9747871520592,446.43559671128907
2025-04-29T17:41:41.723653,38.83,728.0,47,567.1191119252481,456.4645801035583
2025-04-29T17:41:41.723657,38.94,729.0,47,567.0195227754607,458.1810349539675
2025-04-29T17:41:41.723667,39.05,723.0,47,561.4792550166902,455.4887991881936
2025-04-29T17:41:41.723674,39.25,724.0,47,560.6602743155023,458.07865787926164
2025-04-29T17:41:41.723681,39.45,730.0,47,563.6909419006377,463.8453643394229
2025-04-29T17:41:41.723698,39.86,734.0,47,563.4277813624108,470.43079744956265
2025-04-29T17:41:41.723777,42.51,524.0,47,386.271532331396,354.07669128361914
2025-04-29T17:41:41.723781,42.82,528.0,47,387.2841192262128,358.88021817199206
2025-04-29T17:41:41.723788,42.92,536.0,47,392.51560743621457,365.00342179078194
2025-04-29T17:41:41.723795,43.03,541.0,47,395.4691107613573,369.1682305313139
2025-04-29T17:41:41.723802,43.14,545.0,47,397.67837058470406,372.6619293261585
2025-04-29T17:41:41.723809,43.23,545.0,47,397.0925042197848,373.28614103990014
2025-04-29T17:41:41.723816,43.34,540.0,47,392.73864595693306,370.61618417429474
2025-04-29T17:41:41.723896,45.76,668.0,47,466.04050786848546,478.57104490940964
2025-04-29T17:41:41.723903,45.87,666.0,47,463.728281679944,478.0293722881121
2025-04-29T17:41:41.723910,45.98,660.0,47,458.6402205607342,474.60420150268493
2025-04-29T17:41:41.723928,46.93,629.0,47,429.53867044844463,459.49704089295557
2025-04-29T17:41:41.723931,47.03,603.0,47,411.0140444063351,441.22154899862636
2025-04-29T17:41:41.723939,47.14,604.0,47,410.8464121826213,442.74284364252304
2025-04-29T17:41:41.723946,47.25,607.0,47,412.0320525384957,445.7337632274611
2025-04-29T17:41:41.723953,47.36,612.0,47,414.5624948098632,450.20210783271784
2025-04-29T17:41:41.723964,47.56,618.0,47,417.0373771022427,456.0743646596263
2025-04-29T17:41:41.723999,48.52,651.0,47,431.1954310141053,487.72071954404396
2025-04-29T17:41:41.724024,49.78,549.0,47,354.5026206643944,419.2003005033232
2025-04-29T17:41:41.724027,49.98,546.0,47,351.1080138794753,418.13773160241135
2025-04-29T17:41:41.724031,50.09,543.0,47,348.3798499355475,416.5098800255348
2025-04-29T17:41:41.724034,50.2,541.0,47,346.2993474213609,415.6413862640961
2025-04-29T17:41:41.724038,50.31,542.0,47,346.1393690499065,417.07497790413254
2025-04-29T17:41:41.724041,50.41,541.0,47,344.7736195598797,416.9078450396194
2025-04-29T17:41:41.724045,50.52,541.0,47,343.97257905320146,417.56899413089695
2025-04-29T17:41:41.724048,50.62,540.0,47,342.6087994033249,417.39574814726166
2025-04-29T17:41:41.724052,50.73,537.0,47,339.90789936801036,415.7302249623264
2025-04-29T17:41:41.724055,50.82,534.0,47,337.3591765092486,413.93814275203204
2025-04-29T17:41:41.724059,50.93,534.0,47,336.56385108250277,414.585062616244
2025-04-29T17:41:41.724062,51.04,536.0,47,337.0248405002748,416.7856246150583
2025-04-29T17:41:41.724066,51.15,537.0,47,336.8513325936765,418.2106882061533
2025-04-29T17:41:41.724070,51.25,533.0,47,333.6172106741035,415.67842948850597
2025-04-29T17:41:41.724073,51.36,532.0,47,332.1941259860804,415.5370773593424
2025-04-29T17:41:41.724077,51.47,532.0,47,331.3957403459954,416.174078097771
2025-04-29T17:41:41.724081,51.58,530.0,47,329.3532906183031,415.2425916965836
2025-04-29T17:41:41.724085,51.67,528.0,47,327.4602433159865,414.1905226431852
2025-04-29T17:41:41.724088,51.78,528.0,47,326.66445159801964,414.8184374665199
