timestamp,theta,distance_mm,quality,x,y
2025-04-27T23:33:33.840715,0.64,348.0,47,347.9782900203781,3.8871164754389214
2025-04-27T23:33:33.840718,0.75,350.0,47,349.97001465090244,4.581358449970555
2025-04-27T23:33:33.840721,0.86,353.0,47,352.9602361713494,5.298271592253459
2025-04-27T23:33:33.840729,1.09,357.0,47,356.9353999501249,6.791190060980706
2025-04-27T23:33:33.840732,1.2,359.0,47,358.9212653674695,7.518328738125148
2025-04-27T23:33:33.840735,1.31,359.0,47,358.9061697528577,8.207393820995328
2025-04-27T23:33:33.840739,1.43,360.0,47,359.88788163106267,8.984022212029974
2025-04-27T23:33:33.840742,1.54,361.0,47,360.8696091137139,9.701815196927441
2025-04-27T23:33:33.840745,1.65,361.0,47,360.85031791794,10.39461680494311
2025-04-27T23:33:33.840749,1.76,361.0,47,360.8296966749321,11.087380099756206
2025-04-27T23:33:33.840752,1.89,363.0,47,362.80252342238856,11.972008952017996
2025-04-27T23:33:33.840755,2.0,366.0,47,365.77704268898907,12.773215793115355
2025-04-27T23:33:33.840758,2.11,369.0,47,368.74981173599485,13.585887702626442
2025-04-27T23:33:33.840845,4.48,498.0,47,496.47844087315775,38.8993283767007
2025-04-27T23:33:33.840848,4.59,499.0,47,497.3996374529861,39.932451235029546
2025-04-27T23:33:33.840852,4.7,499.0,47,497.3220560222003,40.887315806390426
2025-04-27T23:33:33.840879,5.61,476.0,47,473.72012821592153,46.53214075336379
2025-04-27T23:33:33.840882,5.72,451.0,47,448.7543989332548,44.949854705585665
2025-04-27T23:33:33.840885,5.82,450.0,47,447.6804178120164,45.631606454939245
2025-04-27T23:33:33.840889,5.95,447.0,47,444.59189252853076,46.33626115580949
2025-04-27T23:33:33.840893,6.06,445.0,47,442.51329021781294,46.978590662190605
2025-04-27T23:33:33.840896,6.17,445.0,47,442.4222823307165,47.82806809060724
2025-04-27T23:33:33.840899,6.28,445.0,47,442.32964373275837,48.67736923099941
2025-04-27T23:33:33.840903,6.39,444.0,47,441.2415874063689,49.41519546766629
2025-04-27T23:33:33.840906,6.51,441.0,47,438.15646853935584,49.999090762937534
2025-04-27T23:33:33.840909,6.62,439.0,47,436.07300457236596,50.60963034076923
2025-04-27T23:33:33.840912,6.73,439.0,47,435.97503746283587,51.44673662419101
2025-04-27T23:33:33.840916,6.84,439.0,47,435.8754634061482,52.28365328164781
2025-04-27T23:33:33.840919,6.95,439.0,47,435.77428276932,53.12037722837394
2025-04-27T23:33:33.840922,7.08,438.0,47,434.66025984750286,53.98572505117717
2025-04-27T23:33:33.840925,7.19,438.0,47,434.5558137090098,54.82011283917934
2025-04-27T23:33:33.840929,7.29,438.0,47,434.4594727448643,55.57847193162625
2025-04-27T23:33:33.840933,7.4,437.0,47,433.3602979614105,56.28367570439494
2025-04-27T23:33:33.840936,7.51,435.0,47,431.2685983425181,56.85416505129413
2025-04-27T23:33:33.840939,7.64,435.0,47,431.13849035231635,57.83253527838493
2025-04-27T23:33:33.840942,7.75,434.0,47,430.0357994659069,58.52530373879578
2025-04-27T23:33:33.840946,7.86,433.0,47,428.9320413136801,59.21405183298511
2025-04-27T23:33:33.840949,7.97,432.0,47,427.82722726738865,59.8987780234139
2025-04-27T23:33:33.840952,8.07,431.0,47,426.7319353153413,60.505002950362574
2025-04-27T23:33:33.840955,8.2,430.0,47,425.6037792903493,61.33044149337
2025-04-27T23:33:33.840959,8.31,430.0,47,425.48524900772236,62.147428561739446
2025-04-27T23:33:33.840962,8.42,430.0,47,425.3651504419308,62.9641865627883
2025-04-27T23:33:33.840965,8.53,430.0,47,425.24348403564215,63.78071248605302
2025-04-27T23:33:33.840968,8.65,431.0,47,426.09759496882816,64.82159795762848
