Latitude,Longitude
23.110933166666666,120.30141283333333
23.110933166666666,120.301413
23.110933166666666,120.30141266666666
23.110933166666666,120.30141283333333
23.11093333333333,120.30141283333333
23.110933166666666,120.30141316666666
23.11093333333333,120.30141366666666
23.11093333333333,120.30141416666666
23.11093333333333,120.30141466666667
23.11093333333333,120.30141516666667
23.1109335,120.30141516666667
23.11093333333333,120.30141516666667
23.110933166666666,120.30141533333334
23.11093333333333,120.3014155
23.1109335,120.30141616666667
23.1109335,120.30141583333334
23.110933666666668,120.30141616666667
23.110933666666668,120.30141633333334
23.110933833333334,120.30141666666667
23.110933666666668,120.30141666666667
23.1109335,120.30141616666667
23.1109335,120.30141583333334
23.11093333333333,120.30141516666667
23.11093333333333,120.30141566666667
23.1109335,120.30141616666667
23.11093333333333,120.3014155
23.11093333333333,120.3014155
23.11093333333333,120.30141583333334
23.11093333333333,120.30141583333334
23.1109335,120.30141616666667
23.1109335,120.30141683333333
23.1109335,120.301417
23.1109335,120.30141716666667
23.1109335,120.3014175
23.110933666666668,120.30141833333333
23.110933666666668,120.30141866666666
23.110933666666668,120.3014185
23.110933666666668,120.30141833333333
23.1109335,120.3014175
23.11093333333333,120.30141716666667
23.1109335,120.30141783333333
23.11093333333333,120.30141816666666
23.1109335,120.30141866666666
23.1109335,120.301419
23.110933666666668,120.30141916666666
23.110933666666668,120.30141933333333
23.110933666666668,120.3014195
23.1109335,120.30141916666666
23.1109335,120.30141966666666
23.1109335,120.30141966666666
23.1109335,120.30141983333333
23.1109335,120.30142033333334
23.11093333333333,120.30141983333333
23.110933166666666,120.30141983333333
23.11093333333333,120.30142033333334
23.11093333333333,120.30142083333334
23.11093333333333,120.30142116666667
23.1109335,120.30142133333334
23.1109335,120.3014215
23.1109335,120.30142216666667
23.110933666666668,120.30142266666667
23.110933666666668,120.3014235
23.110933833333334,120.301424
23.110933833333334,120.30142433333333
23.110933833333334,120.30142383333333
23.110933666666668,120.30142366666666
23.110933666666668,120.3014235
23.1109335,120.30142333333333
23.1109335,120.3014235
23.1109335,120.3014235
23.11093333333333,120.30142333333333
23.11093333333333,120.30142333333333
23.110933,120.30142316666667
23.110933,120.30142316666667
23.110933,120.301423
23.110932833333333,120.301423
23.110932833333333,120.30142283333333
23.110932833333333,120.30142283333333
23.110933,120.30142316666667
23.110933,120.30142333333333
23.110933,120.30142383333333
23.110933166666666,120.30142416666666
23.110933166666666,120.301424
23.110933,120.30142366666666
23.110933166666666,120.301424
23.11093333333333,120.30142416666666
23.11093333333333,120.301424
23.11093333333333,120.30142383333333
23.11093333333333,120.30142383333333
23.1109335,120.30142383333333
23.1109335,120.301424
23.110933833333334,120.30142366666666
23.110933666666668,120.3014235
23.110933666666668,120.30142333333333
23.110933666666668,120.30142316666667
23.110933666666668,120.301423
