Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
-0.005,-0.011,0.999,-0.001,0.012,-0.022,0.36,-0.56,-41.53,43,-26,-11
-0.006,-0.011,0.999,-0.032,0.012,-0.037,0.36,-0.56,-41.53,43,-26,-11
-0.004,-0.009,0.999,-0.018,-0.11,0.01,0.36,-0.56,-41.53,43,-26,-10
-0.005,-0.009,0.999,0.03,0.027,0.04,0.36,-0.56,-41.53,43,-26,-11
-0.006,-0.011,0.997,-0.077,0.043,0.009,0.36,-0.56,-41.53,43,-26,-10
-0.007,-0.01,0.999,0.074,-0.035,-0.021,0.36,-0.56,-41.53,43,-26,-10
-0.006,-0.009,1.0,-0.017,-0.049,0.009,0.36,-0.56,-41.53,43,-26,-11
-0.006,-0.013,1.0,0.045,0.011,0.009,0.36,-0.56,-41.53,43,-27,-10
-0.006,-0.008,0.999,-0.046,0.029,-0.051,0.36,-0.56,-41.53,44,-27,-11
-0.008,-0.01,0.998,-0.047,-0.031,0.041,0.36,-0.56,-41.53,43,-26,-11
-0.006,-0.01,0.999,0.047,0.074,0.04,0.36,-0.56,-41.53,43,-26,-11
-0.004,-0.01,1.0,-0.047,-0.016,0.025,0.36,-0.56,-41.53,43,-26,-11
-0.007,-0.01,0.998,-0.046,-0.001,-0.036,0.36,-0.56,-41.53,43,-26,-11
-0.01,-0.011,0.999,-0.001,-0.032,0.01,0.36,-0.56,-41.53,43,-26,-10
-0.007,-0.012,0.999,-0.017,-0.062,0.041,0.36,-0.56,-41.53,43,-26,-11
-0.007,-0.011,0.998,-0.016,-0.032,-0.051,0.36,-0.56,-41.53,43,-26,-11
-0.005,-0.012,0.998,0.03,-0.002,-0.051,0.36,-0.56,-41.53,43,-26,-11
-0.006,-0.009,0.999,-0.017,-0.093,-0.005,0.36,-0.56,-41.53,43,-26,-11
-0.005,-0.01,1.0,-0.016,-0.047,0.01,0.36,-0.56,-41.53,43,-26,-11
-0.008,-0.011,0.999,-0.061,0.045,0.01,0.36,-0.56,-41.53,43,-26,-10
-0.004,-0.009,0.998,-0.001,-0.063,-0.051,0.36,-0.56,-41.53,43,-26,-11
-0.007,-0.009,0.997,-0.032,-0.047,0.01,0.36,-0.56,-41.53,43,-26,-11
-0.005,-0.009,0.999,0.046,0.028,0.025,0.36,-0.56,-41.53,43,-26,-10
-0.006,-0.009,1.0,-0.061,0.015,0.025,0.37,-0.56,-41.53,43,-26,-11
-0.005,-0.007,0.999,0.077,0.058,0.04,0.37,-0.56,-41.53,43,-26,-11
-0.007,-0.01,0.998,-0.03,0.091,0.071,0.37,-0.56,-41.53,43,-26,-11
-0.007,-0.009,1.0,-0.077,-0.031,0.01,0.37,-0.57,-41.53,44,-26,-11
-0.007,-0.008,0.998,0.061,0.012,-0.067,0.37,-0.57,-41.53,43,-26,-10
-0.005,-0.007,0.998,-0.002,-0.108,0.01,0.37,-0.57,-41.53,43,-26,-11
-0.007,-0.012,1.0,0.06,-0.048,0.01,0.37,-0.57,-41.53,43,-26,-11
-0.006,-0.01,1.0,0.076,0.028,0.01,0.37,-0.57,-41.53,43,-26,-11
-0.005,-0.011,0.998,-0.03,0.06,-0.021,0.37,-0.57,-41.53,43,-26,-11
-0.006,-0.01,0.998,0.029,-0.094,0.01,0.37,-0.57,-41.53,44,-26,-11
-0.008,-0.009,0.999,-0.003,-0.139,-0.035,0.36,-0.57,-41.53,44,-26,-11
-0.007,-0.007,0.999,0.015,0.014,0.04,0.37,-0.57,-41.53,43,-26,-11
-0.004,-0.009,1.0,-0.031,-0.032,-0.005,0.36,-0.57,-41.53,44,-26,-10
-0.008,-0.011,0.998,-0.031,-0.001,0.01,0.36,-0.56,-41.53,43,-26,-11
-0.008,-0.006,0.999,0.061,0.043,0.04,0.37,-0.57,-41.53,44,-26,-10
-0.006,-0.01,0.998,0.091,-0.034,-0.02,0.37,-0.57,-41.53,43,-26,-10
-0.006,-0.011,0.998,0.046,0.028,-0.021,0.37,-0.56,-41.53,44,-26,-11
-0.005,-0.01,0.997,0.016,0.075,0.04,0.37,-0.57,-41.53,44,-26,-11
-0.009,-0.011,0.994,-0.031,0.014,-0.051,0.37,-0.57,-41.53,44,-26,-11
-0.008,-0.009,0.997,0.014,-0.032,-0.005,0.37,-0.57,-41.53,44,-26,-11
-0.007,-0.01,0.998,0.075,-0.033,-0.036,0.36,-0.57,-41.53,43,-26,-11
-0.008,-0.01,0.999,0.016,0.06,0.086,0.37,-0.56,-41.53,44,-26,-11
-0.005,-0.009,0.999,-0.032,-0.093,-0.005,0.36,-0.56,-41.53,44,-26,-11
-0.007,-0.01,0.998,-0.06,0.091,0.025,0.36,-0.56,-41.53,44,-26,-11
-0.008,-0.01,0.999,0.0,0.044,-0.036,0.36,-0.56,-41.53,44,-26,-11
-0.008,-0.011,0.999,0.046,0.013,-0.021,0.36,-0.56,-41.53,43,-26,-11
-0.005,-0.009,0.999,0.03,-0.032,0.056,0.36,-0.56,-41.53,43,-26,-11
-0.004,-0.008,0.998,-0.0,0.013,-0.097,0.36,-0.56,-41.53,43,-26,-11
-0.004,-0.008,0.997,-0.031,-0.032,0.025,0.36,-0.56,-41.53,44,-26,-11
-0.006,-0.01,0.996,-0.015,0.075,0.01,0.36,-0.56,-41.53,44,-26,-11
-0.005,-0.007,1.0,-0.001,-0.032,0.056,0.37,-0.56,-41.53,43,-26,-11
-0.007,-0.01,0.999,-0.016,-0.001,-0.021,0.36,-0.56,-41.53,44,-26,-11
-0.005,-0.01,0.998,-0.031,0.029,-0.021,0.37,-0.56,-41.53,43,-26,-11
-0.007,-0.009,0.998,0.001,0.075,-0.052,0.37,-0.56,-41.53,43,-26,-11
-0.006,-0.009,1.001,-0.016,-0.032,0.025,0.37,-0.56,-41.53,44,-25,-11
-0.007,-0.011,0.999,-0.046,0.045,-0.036,0.37,-0.56,-41.53,44,-26,-11
-0.005,-0.009,1.001,0.046,0.043,-0.082,0.37,-0.56,-41.53,44,-26,-11
-0.006,-0.01,0.997,0.001,0.06,0.04,0.37,-0.56,-41.53,44,-26,-11
-0.007,-0.008,1.0,0.03,-0.002,0.025,0.37,-0.56,-41.53,43,-26,-11
-0.005,-0.012,0.999,0.001,0.075,0.071,0.37,-0.56,-41.53,43,-26,-11
-0.005,-0.009,1.001,0.014,-0.063,-0.005,0.37,-0.56,-41.53,44,-26,-11
-0.008,-0.012,0.999,0.03,-0.002,-0.051,0.37,-0.56,-41.53,43,-26,-11
-0.007,-0.009,0.999,-0.016,-0.047,-0.005,0.37,-0.56,-41.53,43,-26,-11
-0.007,-0.01,0.998,0.03,-0.002,-0.021,0.36,-0.56,-41.53,44,-26,-11
-0.006,-0.01,0.999,0.029,-0.048,-0.051,0.36,-0.56,-41.53,43,-26,-11
-0.004,-0.008,1.0,0.015,-0.017,0.041,0.36,-0.56,-41.53,43,-26,-11
-0.008,-0.008,0.999,-0.015,0.029,0.01,0.36,-0.56,-41.53,44,-26,-11
-0.006,-0.008,0.999,0.044,-0.079,-0.066,0.36,-0.56,-41.53,44,-26,-11
-0.005,-0.011,0.997,-0.077,-0.0,0.056,0.36,-0.55,-41.53,44,-26,-11
-0.008,-0.008,0.997,-0.062,-0.0,0.04,0.36,-0.56,-41.53,44,-26,-11
-0.007,-0.01,0.998,0.015,0.029,-0.036,0.36,-0.56,-41.53,44,-26,-11
-0.005,-0.01,0.998,0.06,-0.033,-0.036,0.36,-0.55,-41.53,43,-26,-11
-0.007,-0.008,0.998,-0.016,-0.047,-0.005,0.36,-0.56,-41.53,43,-26,-11
-0.008,-0.011,1.0,0.016,0.074,-0.006,0.36,-0.55,-41.53,44,-26,-11
-0.008,-0.008,0.999,0.048,0.15,0.025,0.37,-0.56,-41.53,44,-26,-12
-0.006,-0.01,0.998,-0.031,-0.032,0.01,0.36,-0.56,-41.53,44,-26,-11
-0.007,-0.011,0.998,-0.062,-0.016,-0.005,0.36,-0.56,-41.53,44,-26,-12
-0.005,-0.007,0.999,0.089,-0.11,0.026,0.36,-0.56,-41.53,44,-26,-12
-0.006,-0.009,0.998,0.014,-0.063,-0.005,0.36,-0.56,-41.53,44,-26,-12
-0.003,-0.009,0.999,0.077,0.058,-0.021,0.36,-0.56,-41.53,43,-26,-11
-0.007,-0.009,0.998,-0.0,-0.002,-0.005,0.36,-0.55,-41.53,44,-26,-11
-0.006,-0.009,0.999,0.015,-0.017,0.056,0.36,-0.56,-41.53,43,-26,-11
-0.007,-0.01,0.998,-0.032,-0.062,-0.005,0.36,-0.55,-41.53,44,-26,-11
-0.006,-0.01,1.0,0.013,-0.109,-0.035,0.36,-0.55,-41.53,43,-26,-11
-0.008,-0.012,0.999,-0.046,0.014,-0.005,0.36,-0.55,-41.53,43,-26,-11
-0.005,-0.008,0.998,-0.001,-0.017,-0.021,0.36,-0.55,-41.53,43,-26,-11
-0.007,-0.007,1.0,0.016,0.059,-0.036,0.36,-0.55,-41.53,44,-26,-11
-0.005,-0.007,0.992,0.032,0.09,0.025,0.36,-0.55,-41.53,44,-26,-11
-0.043,-0.092,1.049,1.285,1.157,0.708,0.36,-0.55,-41.53,44,-26,-11
0.011,0.021,0.982,-1.918,-2.456,0.937,0.37,-0.54,-41.52,44,-26,-11
0.029,0.026,0.986,2.051,-1.684,-0.242,0.33,-0.54,-41.52,43,-26,-11
-0.029,0.009,1.021,1.046,2.476,1.07,0.34,-0.53,-41.51,44,-26,-11
-0.019,-0.023,1.006,1.927,0.18,-0.54,0.36,-0.5,-41.51,44,-26,-11
-0.015,-0.002,1.019,-1.976,-1.262,1.451,0.35,-0.5,-41.5,44,-26,-11
0.016,0.001,0.973,-1.646,-0.712,-0.752,0.34,-0.52,-41.5,44,-26,-11
-0.023,-0.035,0.991,1.404,0.904,-0.941,0.32,-0.52,-41.51,43,-26,-11
-0.02,-0.008,1.006,1.707,0.767,0.237,0.35,-0.5,-41.51,44,-26,-12
-0.004,-0.019,1.01,2.472,-2.105,-0.76,0.33,-0.48,-41.52,44,-26,-11
0.002,0.011,1.051,0.518,-0.023,0.453,0.34,-0.45,-41.52,43,-26,-11
0.036,0.008,0.989,-0.962,-1.884,-0.777,0.32,-0.46,-41.52,44,-26,-11
-0.006,-0.023,0.996,-0.207,2.417,0.596,0.33,-0.48,-41.52,44,-26,-12
-0.015,-0.036,0.996,0.342,0.404,-0.297,0.36,-0.48,-41.52,44,-26,-11
-0.003,-0.017,0.993,0.591,-1.263,0.107,0.35,-0.48,-41.52,44,-26,-11
-0.0,-0.027,1.01,1.062,-0.429,0.241,0.35,-0.48,-41.52,44,-26,-11
-0.004,-0.002,1.013,1.82,0.135,-0.739,0.34,-0.45,-41.52,44,-26,-11
-0.008,0.035,1.041,1.911,0.136,-0.219,0.35,-0.43,-41.53,44,-26,-11
0.007,0.017,0.983,0.099,-0.508,-0.217,0.34,-0.41,-41.53,44,-26,-11
-0.02,-0.039,0.994,-1.851,0.807,0.189,0.35,-0.43,-41.53,44,-26,-11
0.004,-0.026,1.004,-2.562,-0.711,-0.248,0.35,-0.46,-41.53,44,-26,-11
0.015,-0.002,0.98,0.546,-1.203,-0.428,0.32,-0.47,-41.53,43,-25,-12
-0.01,0.005,1.028,1.798,1.697,0.324,0.34,-0.47,-41.53,44,-25,-11
-0.003,-0.005,1.023,1.301,0.174,-0.525,0.35,-0.45,-41.53,43,-25,-11
-0.001,0.002,0.999,-1.278,-0.592,0.165,0.35,-0.43,-41.54,44,-26,-11
0.003,-0.005,0.99,-1.963,-0.459,0.21,0.35,-0.46,-41.53,44,-26,-12
-0.014,-0.033,0.986,-0.447,0.738,-0.146,0.34,-0.48,-41.53,44,-26,-12
-0.019,-0.015,0.988,0.684,0.766,-0.176,0.36,-0.49,-41.54,44,-25,-11
0.005,0.004,1.008,1.45,-1.003,-0.23,0.36,-0.48,-41.54,44,-26,-11
0.003,-0.003,1.003,0.89,-0.687,0.196,0.34,-0.46,-41.54,44,-26,-11
-0.006,0.002,1.021,-0.281,0.598,-0.1,0.35,-0.45,-41.54,44,-25,-11
-0.003,-0.012,1.012,-0.492,-0.209,-0.203,0.36,-0.46,-41.54,44,-25,-11
-0.007,-0.011,1.011,-0.154,-0.058,0.392,0.36,-0.46,-41.54,44,-26,-11
0.006,-0.003,1.003,0.058,-0.201,-0.096,0.36,-0.46,-41.54,44,-26,-11
0.003,-0.0,1.017,-0.052,-0.399,-0.325,0.36,-0.46,-41.54,44,-26,-11
0.006,-0.002,1.017,0.28,0.329,-0.175,0.36,-0.46,-41.54,44,-26,-11
-0.003,-0.001,0.981,0.281,0.42,-0.435,0.38,-0.45,-41.55,44,-26,-11
-0.023,0.005,0.985,-0.313,0.523,0.069,0.39,-0.45,-41.55,44,-26,-11
-0.016,-0.002,0.993,-0.169,-0.047,-0.51,0.4,-0.44,-41.55,44,-26,-12
-0.013,-0.008,1.021,-0.038,-0.446,-0.493,0.39,-0.44,-41.55,44,-26,-11
0.009,-0.01,1.023,-0.854,-0.846,-0.506,0.38,-0.44,-41.56,43,-26,-11
0.007,-0.002,1.035,-2.095,-0.153,-0.112,0.37,-0.46,-41.56,44,-25,-12
0.003,-0.001,0.997,-1.843,1.324,-0.332,0.37,-0.47,-41.56,44,-26,-11
-0.018,-0.02,0.97,-1.717,1.551,-0.226,0.39,-0.5,-41.57,44,-26,-11
-0.009,-0.018,0.992,-2.715,0.302,0.283,0.41,-0.53,-41.56,44,-25,-11
0.003,-0.049,0.958,-1.945,-1.285,-0.062,0.4,-0.55,-41.56,44,-26,-11
-0.014,-0.046,0.957,-0.93,1.099,0.387,0.41,-0.57,-41.56,44,-26,-12
-0.005,-0.032,0.97,1.855,-0.551,-0.308,0.41,-0.57,-41.56,44,-26,-11
-0.038,-0.099,0.915,3.373,0.829,-0.497,0.41,-0.54,-41.57,44,-26,-11
0.018,0.169,1.276,7.427,-1.691,-0.087,0.42,-0.49,-41.57,44,-25,-11
0.086,0.085,1.019,7.733,-8.492,-0.212,0.33,-0.4,-41.57,44,-26,-11
-0.115,-0.037,0.956,-5.028,11.632,2.466,0.39,-0.4,-41.56,44,-26,-11
-0.013,-0.034,0.965,-8.271,-0.463,-2.192,0.44,-0.49,-41.56,44,-26,-11
0.018,-0.051,0.962,-3.019,-4.458,0.226,0.38,-0.54,-41.58,44,-26,-11
-0.006,-0.053,0.975,1.402,0.812,2.315,0.37,-0.58,-41.55,44,-26,-11
0.002,0.017,1.017,4.957,0.492,-2.084,0.37,-0.55,-41.56,44,-26,-11
-0.022,0.045,1.034,2.412,0.893,0.129,0.38,-0.49,-41.57,44,-26,-11
-0.011,0.011,1.005,-0.815,-0.294,0.148,0.39,-0.46,-41.56,44,-26,-11
0.006,-0.031,1.0,-3.581,-1.333,0.442,0.37,-0.5,-41.56,44,-26,-11
0.003,-0.033,0.98,-2.283,-0.422,0.347,0.35,-0.54,-41.56,44,-26,-11
-0.021,-0.016,0.987,1.702,2.365,-0.855,0.37,-0.55,-41.56,44,-26,-11
-0.011,-0.009,0.99,1.838,-0.594,0.303,0.39,-0.53,-41.56,44,-26,-11
0.005,0.005,1.016,0.462,-1.671,0.506,0.36,-0.52,-41.56,44,-26,-11
-0.003,0.016,1.026,0.23,1.076,-0.667,0.36,-0.5,-41.56,44,-26,-11
-0.01,-0.009,0.991,-0.731,0.194,0.116,0.37,-0.49,-41.56,44,-26,-11
-0.007,-0.028,0.982,-1.547,-0.219,0.713,0.37,-0.52,-41.56,44,-26,-11
-0.002,-0.019,0.993,-0.23,-0.046,-0.464,0.37,-0.54,-41.56,44,-26,-12
-0.009,-0.009,1.0,0.768,0.322,-0.022,0.37,-0.54,-41.56,44,-26,-11
-0.005,0.004,1.007,1.415,-0.314,0.012,0.37,-0.52,-41.56,44,-26,-11
-0.004,0.01,1.009,0.666,-0.333,-0.019,0.36,-0.49,-41.56,44,-26,-11
-0.009,-0.011,0.998,-1.446,0.388,0.161,0.36,-0.49,-41.56,44,-26,-11
-0.008,-0.025,0.989,-1.662,0.223,-0.022,0.37,-0.52,-41.56,44,-26,-11
-0.006,-0.016,0.994,0.182,-0.081,-0.036,0.37,-0.54,-41.56,44,-26,-11
-0.004,-0.001,1.003,1.738,-0.212,0.088,0.37,-0.52,-41.56,44,-26,-11
-0.004,0.004,1.009,0.884,-0.077,-0.051,0.36,-0.5,-41.56,44,-26,-11
-0.008,-0.006,1.002,-0.991,0.136,-0.022,0.36,-0.49,-41.56,44,-26,-12
-0.006,-0.015,0.994,-1.298,0.049,0.025,0.37,-0.51,-41.56,44,-25,-11
-0.006,-0.012,0.995,0.058,-0.14,0.026,0.37,-0.53,-41.56,44,-26,-11
-0.004,-0.006,0.997,1.037,-0.079,-0.02,0.36,-0.52,-41.56,44,-26,-11
-0.008,-0.004,1.002,0.457,-0.07,-0.005,0.36,-0.51,-41.56,44,-26,-11
-0.007,-0.006,1.001,-0.548,0.175,-0.037,0.36,-0.51,-41.56,44,-26,-11
-0.006,-0.009,0.999,-0.487,0.128,-0.037,0.36,-0.51,-41.56,44,-26,-11
-0.005,-0.012,0.994,-0.064,-0.168,0.087,0.36,-0.51,-41.56,44,-26,-11
-0.006,-0.006,0.998,0.351,-0.007,-0.051,0.35,-0.51,-41.56,44,-26,-11
-0.007,-0.008,0.998,0.093,0.089,0.025,0.36,-0.51,-41.56,44,-25,-11
-0.007,-0.007,1.0,-0.183,0.047,-0.036,0.36,-0.51,-41.56,44,-25,-12
-0.004,-0.008,0.999,-0.048,-0.123,-0.02,0.35,-0.51,-41.56,44,-25,-12
-0.004,-0.011,0.999,0.045,-0.017,0.056,0.35,-0.5,-41.56,44,-25,-11
-0.004,-0.01,0.997,-0.092,0.015,-0.021,0.36,-0.5,-41.56,44,-26,-12
-0.006,-0.009,0.999,-0.061,0.015,0.025,0.35,-0.5,-41.56,44,-26,-11
-0.005,-0.007,1.0,0.076,-0.003,0.025,0.35,-0.51,-41.56,44,-26,-12
-0.006,-0.008,0.999,0.153,0.011,-0.021,0.35,-0.5,-41.56,44,-26,-11
-0.008,-0.007,0.999,-0.016,-0.016,0.071,0.35,-0.5,-41.56,44,-26,-12
-0.005,-0.01,1.0,-0.124,-0.107,-0.005,0.35,-0.5,-41.56,44,-26,-11
-0.006,-0.009,1.0,-0.075,0.107,0.04,0.36,-0.5,-41.56,44,-26,-12
-0.006,-0.009,0.996,0.046,0.043,-0.006,0.36,-0.5,-41.56,44,-26,-11
-0.006,-0.007,1.0,0.092,0.043,-0.036,0.36,-0.49,-41.56,44,-26,-12
-0.005,-0.009,0.999,-0.003,-0.139,0.056,0.36,-0.49,-41.56,44,-25,-12
-0.007,-0.009,0.997,-0.078,-0.077,0.026,0.36,-0.49,-41.56,44,-25,-11
-0.006,-0.009,1.001,-0.047,-0.047,-0.005,0.35,-0.49,-41.56,44,-26,-12
-0.007,-0.008,0.997,0.092,0.073,-0.036,0.36,-0.49,-41.56,44,-26,-12
-0.006,-0.008,0.997,-0.001,-0.017,0.01,0.36,-0.49,-41.56,44,-26,-12
-0.004,-0.01,0.999,-0.031,-0.001,-0.021,0.36,-0.49,-41.56,44,-26,-12
-0.005,-0.008,0.998,-0.107,0.046,-0.021,0.36,-0.49,-41.56,44,-25,-11
-0.005,-0.008,0.998,0.031,0.029,0.025,0.36,-0.49,-41.56,44,-26,-12
-0.006,-0.009,0.999,0.048,0.15,0.009,0.36,-0.49,-41.56,44,-25,-11
-0.005,-0.008,0.999,-0.016,-0.017,-0.051,0.36,-0.49,-41.56,44,-25,-11
-0.001,-0.011,0.988,0.128,-0.599,0.119,0.34,-0.49,-41.56,44,-26,-12
-0.001,-0.006,1.006,0.057,1.723,-0.074,0.36,-0.5,-41.56,44,-25,-11
0.001,-0.016,0.99,0.347,-0.283,-0.172,0.37,-0.5,-41.56,44,-25,-11
-0.013,-0.003,1.011,0.192,0.562,0.267,0.37,-0.49,-41.56,44,-26,-11
-0.014,-0.005,0.998,0.66,0.246,-0.342,0.37,-0.48,-41.56,43,-25,-11
-0.029,-0.012,0.99,0.077,0.06,0.315,0.37,-0.47,-41.56,44,-25,-11
-0.012,-0.004,1.003,-0.34,0.751,-0.177,0.37,-0.47,-41.56,44,-25,-12
-0.007,-0.01,0.988,-0.066,-1.268,0.092,0.36,-0.47,-41.56,44,-26,-11
0.0,-0.012,1.001,-0.41,0.19,0.452,0.35,-0.47,-41.56,44,-25,-11
0.008,-0.005,0.993,-0.12,0.182,-0.434,0.36,-0.48,-41.56,44,-26,-11
0.002,-0.012,1.004,-0.201,-0.104,0.224,0.37,-0.48,-41.56,44,-25,-11
-0.005,-0.012,1.0,-0.02,-0.276,0.026,0.37,-0.48,-41.56,44,-25,-12
-0.015,-0.008,1.002,0.203,0.285,-0.037,0.36,-0.48,-41.56,44,-26,-11
-0.001,-0.005,1.0,-0.064,-0.153,-0.035,0.36,-0.48,-41.56,44,-26,-11
-0.002,-0.012,1.0,-0.262,-0.12,0.01,0.36,-0.48,-41.56,44,-25,-11
-0.008,-0.012,1.001,-0.128,-0.35,0.088,0.36,-0.48,-41.56,44,-25,-11
-0.001,-0.006,1.005,-0.075,0.106,-0.021,0.36,-0.48,-41.56,44,-25,-12
0.01,-0.003,1.005,0.076,-0.003,0.041,0.37,-0.49,-41.56,44,-26,-12
0.012,-0.002,1.012,0.203,0.285,-0.006,0.38,-0.49,-41.56,44,-25,-12
0.002,-0.006,1.008,-0.102,-0.61,0.196,0.38,-0.49,-41.56,44,-26,-12
-0.03,-0.007,1.003,-0.375,0.494,0.252,0.37,-0.49,-41.55,44,-25,-12
-0.018,-0.009,0.983,0.06,0.927,-0.345,0.38,-0.48,-41.55,44,-25,-12
-0.001,-0.028,0.981,-0.891,-1.253,0.55,0.38,-0.49,-41.55,44,-25,-11
0.016,-0.001,1.019,-0.637,0.328,-0.129,0.39,-0.51,-41.55,44,-25,-12
0.006,-0.003,1.003,1.707,-1.175,-0.29,0.37,-0.5,-41.55,44,-25,-12
-0.028,-0.001,1.008,0.759,1.669,0.599,0.38,-0.48,-41.55,44,-25,-12
-0.018,-0.011,0.988,-0.217,-0.183,-0.31,0.37,-0.47,-41.55,44,-25,-12
-0.013,-0.015,1.0,-1.613,0.452,0.13,0.39,-0.48,-41.55,44,-25,-12
-0.0,-0.014,1.0,-0.815,-1.287,0.046,0.39,-0.51,-41.55,44,-25,-12
-0.014,0.001,1.01,1.156,-0.295,-0.004,0.38,-0.5,-41.55,44,-25,-12
-0.017,0.008,1.011,1.043,-0.644,-0.079,0.39,-0.47,-41.55,44,-25,-12
-0.008,0.003,1.007,-1.806,-2.171,0.324,0.37,-0.47,-41.55,44,-25,-12
-0.015,-0.008,1.006,-3.016,-1.359,0.167,0.36,-0.5,-41.54,44,-25,-12
-0.011,-0.008,0.998,-2.017,-1.972,-0.227,0.35,-0.52,-41.55,44,-25,-12
-0.003,-0.021,0.981,-1.128,-2.73,0.479,0.31,-0.54,-41.54,44,-25,-12
-0.015,-0.017,0.994,-1.502,-2.22,0.569,0.29,-0.56,-41.54,44,-25,-12
-0.01,0.022,1.034,-1.095,-1.59,-0.396,0.29,-0.56,-41.54,44,-25,-12
0.004,0.017,1.028,-2.039,-4.368,-0.003,0.26,-0.56,-41.54,44,-25,-12
-0.02,-0.003,1.02,-3.596,-3.301,0.878,0.23,-0.59,-41.53,44,-25,-11
-0.004,0.021,0.984,-4.167,-3.668,-1.306,0.21,-0.63,-41.54,44,-25,-12
0.016,-0.012,1.028,-3.346,-5.874,0.079,0.14,-0.66,-41.55,44,-25,-12
0.006,-0.011,1.023,-5.909,-4.682,1.464,0.08,-0.7,-41.53,44,-25,-12
-0.003,-0.012,0.998,-5.407,-2.851,-0.515,0.06,-0.76,-41.53,44,-25,-12
-0.034,-0.012,1.005,-5.758,-2.875,-0.316,0.05,-0.82,-41.54,44,-25,-12
-0.02,-0.006,1.008,-5.833,-5.652,-0.06,0.03,-0.88,-41.53,44,-26,-12
-0.002,0.004,1.02,-4.873,-6.815,-0.651,-0.04,-0.92,-41.54,44,-25,-12
0.011,0.006,1.02,-6.13,-6.093,-0.501,-0.1,-0.96,-41.55,44,-25,-12
0.037,-0.015,1.013,-7.743,-5.763,-0.794,-0.17,-1.03,-41.55,44,-26,-12
0.039,-0.042,0.992,-8.886,-3.606,-0.513,-0.24,-1.12,-41.56,44,-25,-12
0.037,-0.056,0.961,-7.463,-2.484,-0.67,-0.28,-1.22,-41.57,44,-26,-12
0.007,-0.057,0.967,-5.631,-0.601,-0.127,-0.3,-1.29,-41.57,44,-25,-12
