Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
0.002,-0.068,0.997,-0.021,-0.007,0.06,-0.11,-3.82,-3.66,42,-50,-7
0.001,-0.066,0.996,-0.053,-0.067,0.029,-0.11,-3.82,-3.66,42,-49,-8
0.003,-0.064,0.996,0.054,-0.054,-0.001,-0.11,-3.82,-3.66,42,-49,-8
0.002,-0.068,0.998,-0.021,0.008,-0.017,-0.11,-3.82,-3.66,42,-50,-8
-0.0,-0.065,0.996,-0.021,0.039,0.014,-0.11,-3.82,-3.66,42,-50,-8
0.003,-0.067,0.997,-0.036,0.039,-0.002,-0.11,-3.82,-3.66,42,-49,-7
0.0,-0.065,0.996,-0.037,-0.052,-0.001,-0.11,-3.82,-3.66,42,-50,-7
0.002,-0.067,0.998,-0.021,0.039,0.029,-0.1,-3.82,-3.66,42,-50,-8
0.001,-0.066,1.0,-0.096,0.086,0.013,-0.1,-3.82,-3.66,42,-50,-8
0.001,-0.067,0.996,0.055,-0.008,0.029,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.066,0.997,-0.051,0.04,0.029,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.067,0.996,0.039,-0.023,0.014,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.998,-0.022,-0.022,-0.047,-0.1,-3.83,-3.66,42,-49,-7
0.004,-0.067,0.997,-0.022,-0.022,0.09,-0.1,-3.82,-3.66,42,-50,-8
0.003,-0.067,0.997,0.009,-0.022,0.06,-0.1,-3.82,-3.66,42,-49,-8
0.002,-0.065,0.995,0.009,-0.038,0.044,-0.1,-3.83,-3.66,42,-49,-8
0.002,-0.067,0.997,-0.006,-0.023,-0.078,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.998,0.056,0.068,0.044,-0.1,-3.82,-3.66,42,-50,-8
0.002,-0.065,0.997,0.024,-0.008,-0.047,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.997,0.024,-0.008,0.014,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.066,0.997,0.01,0.038,-0.048,-0.1,-3.83,-3.66,42,-49,-7
0.001,-0.067,0.998,0.009,-0.007,-0.017,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.996,0.025,0.008,-0.002,-0.1,-3.82,-3.66,42,-49,-7
0.0,-0.065,0.997,0.025,0.054,0.014,-0.1,-3.82,-3.66,42,-50,-7
-0.0,-0.069,0.995,-0.036,0.039,-0.078,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.068,0.997,-0.021,0.008,-0.047,-0.1,-3.83,-3.66,42,-50,-7
0.0,-0.066,0.998,0.008,-0.099,0.014,-0.1,-3.83,-3.66,42,-50,-7
0.003,-0.067,0.998,-0.005,0.039,0.029,-0.1,-3.82,-3.66,42,-49,-8
0.002,-0.066,0.996,0.009,0.008,0.06,-0.1,-3.82,-3.66,42,-50,-8
0.001,-0.067,1.0,-0.037,-0.052,0.014,-0.1,-3.82,-3.66,42,-50,-8
0.003,-0.067,0.998,-0.021,0.008,-0.032,-0.1,-3.83,-3.66,42,-49,-8
0.001,-0.068,0.996,-0.037,-0.022,-0.001,-0.1,-3.82,-3.66,42,-49,-7
0.002,-0.067,0.993,-0.006,0.008,0.029,-0.1,-3.83,-3.66,42,-50,-8
0.002,-0.066,0.997,-0.004,0.115,-0.078,-0.1,-3.82,-3.66,42,-50,-8
0.002,-0.065,0.997,-0.036,0.009,0.029,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.069,1.001,-0.005,0.069,0.013,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.07,0.996,0.039,-0.039,-0.047,-0.1,-3.82,-3.66,42,-49,-7
0.002,-0.065,0.997,-0.038,-0.083,-0.032,-0.1,-3.82,-3.66,42,-50,-8
0.004,-0.066,0.996,0.04,0.023,0.014,-0.1,-3.82,-3.66,42,-50,-8
0.003,-0.064,0.997,-0.051,0.024,0.075,-0.1,-3.82,-3.66,42,-50,-8
-0.001,-0.067,0.999,-0.038,-0.083,-0.032,-0.1,-3.82,-3.66,42,-49,-7
0.002,-0.066,0.998,-0.067,-0.006,-0.017,-0.1,-3.83,-3.66,42,-49,-7
0.003,-0.065,0.998,0.04,-0.008,0.06,-0.1,-3.82,-3.66,42,-50,-8
0.002,-0.068,0.998,-0.007,-0.037,0.075,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.069,0.995,-0.005,0.039,0.029,-0.09,-3.82,-3.66,42,-50,-7
0.003,-0.068,0.996,0.008,-0.053,-0.032,-0.09,-3.82,-3.66,42,-50,-7
0.003,-0.064,0.998,0.023,-0.069,0.014,-0.09,-3.82,-3.66,42,-50,-8
0.002,-0.068,1.0,0.009,-0.023,-0.047,-0.09,-3.82,-3.66,42,-49,-7
-0.0,-0.066,0.998,0.025,0.039,0.121,-0.09,-3.82,-3.66,41,-50,-7
0.0,-0.069,0.996,-0.007,-0.038,-0.032,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.066,0.996,-0.037,-0.022,-0.017,-0.1,-3.82,-3.66,42,-50,-8
0.002,-0.067,0.996,0.057,0.13,0.059,-0.09,-3.82,-3.66,42,-50,-8
0.0,-0.067,0.995,-0.035,0.116,0.013,-0.1,-3.82,-3.66,42,-49,-8
0.002,-0.065,0.997,0.023,-0.069,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,1.002,0.01,0.038,-0.002,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.066,0.995,-0.021,-0.007,-0.032,-0.09,-3.82,-3.66,42,-50,-7
0.0,-0.067,0.998,-0.006,0.023,0.014,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.068,0.998,0.039,-0.023,0.029,-0.09,-3.83,-3.66,42,-49,-8
0.002,-0.067,0.998,0.009,0.008,-0.078,-0.09,-3.83,-3.66,42,-50,-8
0.003,-0.066,0.996,0.039,-0.023,-0.001,-0.09,-3.83,-3.66,42,-50,-8
0.004,-0.065,0.999,0.054,-0.039,0.014,-0.09,-3.83,-3.66,42,-49,-8
0.004,-0.065,0.995,0.039,-0.023,-0.032,-0.09,-3.83,-3.66,42,-50,-8
0.002,-0.066,0.995,-0.008,-0.099,0.029,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.066,0.995,0.023,-0.069,-0.078,-0.09,-3.83,-3.66,42,-49,-7
0.001,-0.066,0.998,-0.005,0.085,0.059,-0.09,-3.83,-3.66,42,-50,-8
-0.001,-0.066,0.998,-0.007,-0.053,-0.047,-0.09,-3.83,-3.66,42,-50,-8
0.001,-0.067,0.996,-0.005,0.039,-0.032,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.066,0.997,0.024,-0.054,-0.047,-0.09,-3.83,-3.66,42,-49,-7
0.003,-0.067,0.998,0.01,0.023,0.029,-0.09,-3.83,-3.66,42,-50,-7
-0.001,-0.064,0.997,0.054,-0.085,-0.032,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.069,0.994,0.01,0.023,0.044,-0.09,-3.83,-3.66,42,-50,-8
0.002,-0.068,0.997,-0.007,-0.053,-0.032,-0.09,-3.83,-3.66,42,-50,-8
0.001,-0.068,0.996,-0.051,0.024,-0.063,-0.09,-3.83,-3.66,42,-50,-7
0.003,-0.065,0.997,-0.006,-0.007,-0.017,-0.09,-3.83,-3.66,42,-50,-8
0.001,-0.067,0.995,0.055,0.007,-0.002,-0.09,-3.83,-3.66,42,-50,-7
0.001,-0.067,0.998,0.024,-0.038,0.029,-0.09,-3.83,-3.66,42,-50,-7
0.0,-0.067,0.996,0.024,-0.023,-0.001,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.066,0.998,-0.035,0.07,0.059,-0.09,-3.83,-3.66,42,-50,-8
0.003,-0.066,0.997,-0.006,-0.023,-0.063,-0.09,-3.83,-3.66,42,-50,-8
0.001,-0.068,0.997,0.008,-0.083,0.075,-0.09,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.995,0.009,-0.008,-0.063,-0.09,-3.83,-3.66,42,-50,-8
0.001,-0.068,0.995,0.023,-0.099,-0.032,-0.1,-3.83,-3.66,42,-50,-8
-0.001,-0.067,0.996,0.011,0.115,0.044,-0.1,-3.83,-3.66,42,-50,-7
0.001,-0.065,0.996,0.009,-0.007,-0.001,-0.1,-3.83,-3.66,42,-49,-7
0.001,-0.066,0.998,0.055,-0.023,0.029,-0.1,-3.83,-3.66,42,-50,-8
0.001,-0.064,0.998,0.009,-0.007,-0.001,-0.1,-3.83,-3.66,42,-50,-8
0.002,-0.067,0.999,0.012,0.145,0.013,-0.1,-3.83,-3.66,42,-50,-8
-0.001,-0.067,0.997,0.009,0.008,0.042,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.067,0.998,0.024,0.038,-0.049,-0.1,-3.83,-3.66,42,-50,-7
0.003,-0.067,0.998,-0.021,0.055,0.027,-0.1,-3.83,-3.66,42,-50,-8
0.003,-0.065,0.998,-0.024,-0.098,0.012,-0.1,-3.83,-3.66,42,-50,-8
0.001,-0.067,0.997,0.07,-0.008,-0.019,-0.1,-3.83,-3.66,42,-49,-7
0.003,-0.069,0.997,0.025,0.099,-0.019,-0.1,-3.83,-3.66,42,-50,-7
0.005,-0.067,0.997,0.04,0.038,0.058,-0.1,-3.83,-3.66,42,-50,-7
-0.001,-0.066,0.995,0.023,-0.023,-0.08,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.068,0.997,0.039,-0.007,0.058,-0.1,-3.83,-3.66,42,-50,-7
-0.0,-0.066,0.996,-0.022,0.024,0.027,-0.1,-3.83,-3.66,42,-50,-7
0.002,-0.069,0.998,0.04,0.038,0.012,-0.1,-3.82,-3.66,42,-49,-8
0.002,-0.065,0.996,0.007,-0.068,-0.018,-0.1,-3.82,-3.66,42,-49,-7
0.001,-0.066,0.997,0.054,-0.008,0.012,-0.1,-3.83,-3.66,42,-50,-8
0.002,-0.066,0.995,0.054,-0.008,-0.034,-0.1,-3.83,-3.66,42,-50,-8
0.003,-0.068,0.998,0.038,-0.054,-0.034,-0.1,-3.82,-3.66,42,-49,-8
0.004,-0.066,0.998,-0.022,-0.022,-0.064,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.066,0.997,-0.007,-0.022,-0.003,-0.1,-3.82,-3.66,42,-50,-8
0.0,-0.065,0.995,-0.006,0.054,-0.019,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.069,0.997,-0.022,-0.022,-0.003,-0.1,-3.82,-3.66,42,-50,-8
0.002,-0.067,0.997,-0.038,-0.037,-0.034,-0.1,-3.82,-3.66,42,-49,-7
0.0,-0.065,0.997,-0.036,0.1,-0.019,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.068,0.995,-0.005,0.1,0.027,-0.1,-3.82,-3.66,42,-50,-8
0.003,-0.068,0.996,0.007,-0.068,-0.018,-0.1,-3.82,-3.66,42,-50,-7
0.003,-0.066,0.998,-0.007,-0.037,-0.003,-0.1,-3.82,-3.66,42,-50,-7
0.003,-0.065,0.999,0.1,-0.024,-0.003,-0.09,-3.82,-3.66,42,-50,-7
-0.001,-0.067,0.996,-0.006,0.054,-0.065,-0.1,-3.82,-3.66,42,-50,-8
0.001,-0.07,0.997,-0.006,0.039,0.012,-0.1,-3.82,-3.66,42,-50,-7
0.003,-0.065,0.997,-0.006,0.054,-0.034,-0.1,-3.82,-3.66,42,-50,-8
0.004,-0.064,0.997,0.069,-0.023,0.012,-0.1,-3.82,-3.66,42,-50,-8
0.003,-0.066,0.997,-0.022,-0.022,-0.049,-0.1,-3.82,-3.66,42,-50,-8
0.002,-0.067,0.998,-0.082,0.101,0.011,-0.1,-3.82,-3.66,42,-49,-7
0.002,-0.066,0.995,-0.037,0.024,0.073,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.068,0.996,0.054,-0.023,-0.034,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.066,0.997,-0.052,0.055,-0.004,-0.1,-3.82,-3.66,42,-50,-8
0.001,-0.066,0.996,-0.036,0.07,-0.004,-0.1,-3.82,-3.66,42,-50,-8
-0.0,-0.068,0.995,-0.007,-0.037,0.027,-0.1,-3.82,-3.66,42,-49,-7
0.001,-0.067,0.997,0.053,-0.084,-0.003,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.066,0.998,-0.036,0.07,-0.004,-0.1,-3.82,-3.66,42,-49,-8
0.003,-0.065,0.998,0.008,-0.022,0.027,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.067,0.994,-0.023,-0.068,-0.064,-0.1,-3.82,-3.66,42,-50,-8
0.003,-0.067,0.997,0.039,0.008,0.058,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.067,0.999,0.039,-0.023,-0.019,-0.1,-3.82,-3.66,42,-50,-7
0.003,-0.067,0.996,-0.036,0.101,0.042,-0.1,-3.82,-3.66,42,-49,-7
0.001,-0.066,0.996,-0.067,0.07,-0.065,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.065,0.996,0.038,-0.084,-0.003,-0.1,-3.82,-3.66,42,-50,-8
0.004,-0.065,0.996,-0.008,-0.053,-0.003,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.068,0.998,0.01,0.085,0.027,-0.1,-3.82,-3.66,42,-50,-8
0.002,-0.068,0.997,-0.022,0.008,-0.049,-0.1,-3.81,-3.66,42,-50,-7
-0.001,-0.067,0.996,-0.037,0.024,-0.019,-0.1,-3.81,-3.66,42,-50,-7
-0.0,-0.066,0.996,0.008,-0.038,-0.095,-0.1,-3.82,-3.66,42,-49,-8
0.0,-0.068,0.996,-0.053,-0.052,0.012,-0.11,-3.81,-3.66,42,-49,-7
0.001,-0.065,0.996,-0.007,-0.022,-0.049,-0.11,-3.82,-3.66,42,-50,-7
0.002,-0.065,0.997,-0.022,-0.022,-0.049,-0.11,-3.81,-3.66,42,-50,-7
0.002,-0.067,0.996,0.038,-0.038,-0.049,-0.11,-3.81,-3.66,42,-49,-7
0.002,-0.068,0.997,0.052,-0.161,-0.079,-0.11,-3.81,-3.66,42,-50,-7
-0.001,-0.067,0.995,-0.068,-0.036,0.012,-0.11,-3.81,-3.66,42,-50,-8
0.002,-0.066,0.996,0.01,0.115,0.027,-0.11,-3.81,-3.66,42,-50,-7
0.001,-0.068,0.999,-0.008,-0.068,-0.049,-0.11,-3.81,-3.66,42,-50,-7
0.002,-0.066,0.998,-0.006,0.024,-0.019,-0.11,-3.81,-3.66,42,-50,-7
0.001,-0.067,0.996,-0.038,-0.022,-0.003,-0.11,-3.81,-3.66,42,-49,-7
0.002,-0.067,0.995,-0.022,0.009,0.042,-0.11,-3.81,-3.66,42,-49,-7
0.001,-0.067,0.997,-0.038,-0.037,-0.003,-0.11,-3.81,-3.66,42,-50,-7
0.002,-0.068,0.994,0.099,-0.054,-0.003,-0.11,-3.81,-3.66,42,-50,-7
0.002,-0.067,0.998,0.023,-0.053,0.027,-0.11,-3.81,-3.66,42,-50,-7
0.001,-0.064,0.998,0.009,0.024,0.058,-0.11,-3.81,-3.66,42,-50,-7
0.001,-0.065,0.998,-0.021,0.07,-0.034,-0.11,-3.81,-3.66,42,-49,-8
0.002,-0.065,0.997,0.053,-0.084,-0.003,-0.1,-3.81,-3.66,42,-49,-7
0.004,-0.065,0.999,-0.068,-0.021,-0.034,-0.1,-3.81,-3.66,42,-50,-8
0.002,-0.064,0.997,0.054,-0.054,-0.095,-0.1,-3.82,-3.66,41,-49,-7
0.002,-0.065,0.996,0.007,-0.083,0.089,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.063,0.996,0.115,-0.039,-0.018,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.066,0.998,-0.051,0.101,-0.004,-0.1,-3.82,-3.66,42,-50,-7
0.003,-0.064,0.996,-0.036,0.07,0.027,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.065,0.996,-0.008,-0.053,-0.049,-0.1,-3.82,-3.66,42,-50,-7
0.004,-0.065,1.001,-0.006,0.024,0.073,-0.1,-3.82,-3.66,42,-49,-7
0.003,-0.069,0.995,-0.038,-0.052,0.027,-0.1,-3.81,-3.66,42,-50,-7
0.0,-0.068,0.997,0.038,-0.038,-0.019,-0.1,-3.81,-3.66,42,-50,-7
0.001,-0.067,0.997,0.008,-0.007,-0.049,-0.1,-3.81,-3.66,42,-49,-7
0.002,-0.065,0.998,-0.007,-0.007,-0.019,-0.1,-3.81,-3.66,42,-49,-7
0.001,-0.067,0.996,0.009,0.008,-0.065,-0.1,-3.81,-3.66,42,-50,-7
0.001,-0.067,0.995,0.039,0.023,-0.019,-0.1,-3.81,-3.66,42,-49,-7
0.003,-0.067,0.997,0.009,0.024,0.027,-0.1,-3.81,-3.66,42,-49,-8
0.001,-0.065,0.997,-0.084,-0.036,-0.019,-0.1,-3.81,-3.66,42,-49,-7
0.003,-0.067,0.996,0.101,0.053,0.073,-0.1,-3.81,-3.66,42,-49,-7
0.001,-0.068,0.999,-0.038,-0.052,0.012,-0.1,-3.81,-3.66,42,-50,-8
0.002,-0.066,0.996,0.024,-0.007,0.027,-0.1,-3.81,-3.66,42,-50,-8
0.002,-0.066,0.997,0.024,0.038,-0.004,-0.1,-3.81,-3.66,42,-49,-8
0.004,-0.066,0.996,-0.082,0.086,0.011,-0.1,-3.81,-3.66,42,-50,-8
0.002,-0.066,0.997,0.038,-0.038,-0.003,-0.1,-3.81,-3.66,42,-50,-8
0.0,-0.064,0.998,0.024,0.008,0.073,-0.09,-3.81,-3.66,41,-50,-7
0.001,-0.067,0.995,0.039,0.023,0.012,-0.09,-3.81,-3.66,42,-50,-8
0.0,-0.065,0.997,-0.067,0.04,-0.004,-0.09,-3.81,-3.66,42,-50,-8
0.003,-0.064,0.996,0.024,0.023,-0.065,-0.1,-3.81,-3.66,42,-49,-8
0.0,-0.067,0.997,-0.024,-0.098,0.043,-0.09,-3.81,-3.66,42,-49,-7
0.002,-0.067,0.998,0.025,0.054,0.012,-0.1,-3.81,-3.66,42,-50,-7
0.002,-0.067,0.995,-0.039,-0.098,-0.034,-0.09,-3.81,-3.66,42,-50,-7
0.0,-0.065,0.996,-0.022,-0.022,0.027,-0.09,-3.82,-3.66,42,-50,-8
0.001,-0.066,0.997,-0.023,-0.037,0.073,-0.09,-3.82,-3.66,42,-49,-7
0.0,-0.066,0.997,0.039,0.008,-0.019,-0.09,-3.82,-3.66,42,-49,-7
0.002,-0.067,0.997,0.008,-0.053,-0.049,-0.09,-3.82,-3.66,42,-50,-8
0.005,-0.068,0.996,0.006,-0.051,0.06,-0.09,-3.81,-3.66,42,-50,-8
0.002,-0.068,0.997,0.008,0.071,0.014,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.067,0.996,0.005,-0.128,-0.016,-0.09,-3.82,-3.66,42,-50,-8
0.003,-0.067,0.998,-0.008,-0.005,0.029,-0.09,-3.82,-3.66,42,-50,-8
0.002,-0.066,0.997,-0.037,0.148,-0.032,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.067,0.996,-0.01,-0.082,-0.016,-0.09,-3.82,-3.66,42,-49,-7
-0.0,-0.069,0.996,0.006,-0.036,0.029,-0.09,-3.82,-3.66,42,-49,-7
0.005,-0.064,0.998,-0.008,0.01,-0.001,-0.09,-3.82,-3.66,42,-49,-7
0.004,-0.064,0.999,-0.01,-0.081,0.03,-0.09,-3.82,-3.66,42,-49,-8
0.002,-0.066,0.995,0.053,0.009,-0.001,-0.09,-3.82,-3.66,42,-50,-7
0.0,-0.068,0.995,0.009,0.117,0.014,-0.09,-3.82,-3.66,42,-49,-7
0.004,-0.069,0.997,0.022,-0.006,0.014,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.065,0.996,-0.009,-0.036,-0.047,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.063,0.997,0.008,0.055,-0.032,-0.09,-3.82,-3.66,42,-50,-8
0.0,-0.065,0.997,0.022,0.01,0.029,-0.09,-3.82,-3.66,42,-50,-7
-0.001,-0.07,0.997,0.052,-0.052,0.014,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.068,0.995,-0.007,0.056,-0.017,-0.09,-3.82,-3.66,42,-50,-8
0.0,-0.066,0.996,0.007,0.025,-0.017,-0.09,-3.82,-3.66,42,-49,-7
-0.0,-0.066,0.997,0.037,-0.036,0.045,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.067,0.997,-0.009,-0.066,0.014,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.066,0.997,0.053,0.009,0.014,-0.09,-3.82,-3.66,42,-49,-7
0.001,-0.064,0.997,0.04,0.177,-0.002,-0.09,-3.82,-3.66,42,-50,-7
0.0,-0.068,0.998,-0.008,0.01,0.06,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.07,0.996,-0.054,-0.02,0.029,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.066,0.997,-0.037,0.087,-0.017,-0.09,-3.82,-3.66,42,-49,-7
0.002,-0.066,0.998,-0.04,-0.066,-0.001,-0.09,-3.82,-3.66,42,-50,-8
0.002,-0.068,0.998,0.006,-0.036,-0.047,-0.09,-3.82,-3.66,42,-49,-8
0.001,-0.068,0.996,-0.008,-0.005,0.014,-0.09,-3.82,-3.66,42,-49,-7
0.002,-0.066,0.996,0.023,0.025,0.029,-0.09,-3.82,-3.66,42,-50,-7
0.001,-0.065,0.997,-0.009,-0.036,0.029,-0.09,-3.82,-3.66,42,-49,-7
0.003,-0.066,0.996,-0.04,-0.066,-0.032,-0.09,-3.82,-3.66,42,-49,-7
0.001,-0.066,0.998,-0.007,0.056,-0.032,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.066,0.995,-0.022,0.071,-0.047,-0.09,-3.82,-3.66,42,-49,-7
0.001,-0.066,0.996,-0.008,0.041,-0.017,-0.09,-3.82,-3.66,42,-50,-7
-0.0,-0.067,0.997,0.037,-0.036,0.03,-0.09,-3.82,-3.66,42,-50,-7
0.002,-0.067,0.999,-0.009,-0.036,-0.001,-0.09,-3.82,-3.66,42,-50,-7
0.004,-0.068,0.997,-0.008,-0.006,-0.078,-0.1,-3.81,-3.66,42,-50,-7
0.001,-0.065,0.996,0.006,-0.036,-0.047,-0.1,-3.81,-3.66,42,-50,-7
0.002,-0.066,0.998,0.023,0.055,-0.001,-0.1,-3.81,-3.66,42,-50,-8
0.002,-0.065,0.997,0.006,-0.082,0.06,-0.1,-3.81,-3.66,42,-50,-7
0.0,-0.064,0.997,-0.023,0.01,-0.001,-0.1,-3.81,-3.66,42,-50,-7
0.001,-0.067,0.996,0.037,-0.052,0.03,-0.1,-3.81,-3.66,42,-50,-7
0.002,-0.065,0.996,0.022,-0.036,-0.016,-0.1,-3.81,-3.66,42,-50,-7
0.002,-0.066,0.997,-0.007,0.086,-0.017,-0.1,-3.81,-3.66,42,-50,-7
0.004,-0.067,0.998,-0.008,0.041,0.014,-0.1,-3.81,-3.66,42,-50,-7
0.001,-0.068,0.996,0.008,0.04,-0.001,-0.09,-3.81,-3.66,42,-50,-8
0.002,-0.064,0.995,-0.023,0.01,-0.047,-0.1,-3.81,-3.66,42,-50,-7
0.004,-0.068,0.996,-0.01,-0.096,0.076,-0.1,-3.82,-3.66,42,-50,-7
0.003,-0.065,0.998,-0.008,-0.005,0.029,-0.1,-3.81,-3.66,42,-50,-7
0.002,-0.067,0.997,-0.009,-0.02,0.045,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.068,0.995,0.039,0.086,-0.017,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.068,0.996,0.023,0.04,-0.001,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.067,0.997,-0.039,-0.005,-0.001,-0.1,-3.82,-3.66,42,-49,-7
-0.001,-0.065,0.995,0.054,0.07,0.06,-0.1,-3.82,-3.66,42,-50,-7
-0.0,-0.066,0.998,-0.024,-0.02,-0.016,-0.1,-3.82,-3.66,42,-50,-7
0.0,-0.068,0.995,0.022,-0.005,0.06,-0.1,-3.82,-3.66,42,-49,-7
0.001,-0.066,0.999,0.039,0.07,-0.002,-0.1,-3.82,-3.66,42,-50,-7
0.004,-0.067,0.996,-0.01,-0.082,-0.031,-0.1,-3.82,-3.66,42,-49,-7
0.004,-0.066,0.997,-0.009,-0.051,-0.016,-0.1,-3.82,-3.66,42,-50,-8
0.004,-0.07,0.997,-0.054,0.011,-0.032,-0.1,-3.82,-3.66,42,-49,-7
0.002,-0.068,0.996,0.008,0.071,-0.017,-0.09,-3.82,-3.66,42,-49,-7
0.003,-0.067,0.997,0.035,-0.189,-0.016,-0.1,-3.82,-3.66,42,-49,-7
0.003,-0.067,0.996,-0.025,-0.112,-0.047,-0.1,-3.82,-3.66,42,-49,-7
0.002,-0.067,0.998,-0.008,0.01,0.045,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.066,0.995,0.038,0.024,-0.078,-0.1,-3.82,-3.66,42,-49,-7
0.001,-0.065,0.996,-0.008,0.01,0.045,-0.1,-3.82,-3.66,42,-49,-7
0.001,-0.066,0.995,0.008,0.04,0.029,-0.1,-3.82,-3.66,41,-50,-7
0.003,-0.067,0.996,0.022,-0.021,-0.001,-0.1,-3.82,-3.66,41,-50,-7
0.002,-0.067,0.996,0.023,0.04,-0.001,-0.1,-3.82,-3.66,42,-49,-7
0.003,-0.067,0.996,0.007,-0.006,-0.032,-0.1,-3.82,-3.66,42,-49,-7
0.001,-0.067,1.0,0.008,0.056,-0.001,-0.1,-3.82,-3.66,42,-49,-8
0.002,-0.067,0.997,-0.054,0.011,-0.001,-0.1,-3.82,-3.66,41,-49,-8
0.001,-0.067,0.996,-0.008,0.025,-0.017,-0.1,-3.82,-3.66,41,-49,-8
0.003,-0.067,0.997,-0.025,-0.112,0.03,-0.1,-3.82,-3.66,41,-50,-7
0.001,-0.063,0.996,-0.055,-0.035,-0.032,-0.1,-3.82,-3.66,42,-50,-8
0.001,-0.066,0.998,0.023,0.056,0.06,-0.1,-3.82,-3.66,42,-50,-8
0.002,-0.066,0.998,0.054,0.055,-0.017,-0.1,-3.82,-3.66,42,-50,-7
0.001,-0.067,0.994,-0.008,0.01,-0.001,-0.1,-3.82,-3.66,42,-50,-7
0.002,-0.065,0.998,-0.07,-0.02,-0.001,-0.1,-3.82,-3.66,42,-50,-8
0.004,-0.066,0.997,-0.01,-0.082,-0.016,-0.1,-3.82,-3.66,42,-49,-8
0.001,-0.068,0.995,0.007,0.025,0.029,-0.1,-3.82,-3.66,42,-50,-8
0.001,-0.067,0.998,0.006,-0.036,0.014,-0.1,-3.82,-3.66,42,-50,-7
0.003,-0.065,0.995,0.069,0.07,0.014,-0.1,-3.82,-3.66,42,-49,-8
0.001,-0.065,0.997,-0.007,0.056,-0.047,-0.1,-3.83,-3.66,42,-49,-7
0.003,-0.066,0.996,0.007,0.025,-0.047,-0.1,-3.83,-3.66,42,-49,-7
0.002,-0.064,0.997,0.008,0.056,-0.001,-0.1,-3.83,-3.66,42,-49,-7
0.003,-0.067,0.998,-0.055,-0.05,-0.001,-0.1,-3.83,-3.66,42,-49,-7
0.002,-0.068,0.995,-0.024,-0.005,0.014,-0.1,-3.83,-3.66,42,-50,-8
0.001,-0.068,0.998,-0.024,-0.036,-0.001,-0.1,-3.83,-3.66,42,-49,-7
0.004,-0.067,0.998,-0.007,0.056,-0.017,-0.1,-3.83,-3.66,42,-49,-7
0.001,-0.067,0.995,-0.023,0.041,-0.001,-0.1,-3.83,-3.66,42,-49,-8
0.001,-0.068,0.994,0.007,-0.021,-0.047,-0.1,-3.83,-3.66,42,-49,-7
