Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
0.016,-0.029,0.997,-0.018,-0.039,0.062,-0.91,-1.54,-0.02,32,-38,-17
0.014,-0.026,0.999,0.043,-0.009,0.016,-0.91,-1.54,-0.02,32,-38,-17
0.015,-0.025,0.999,0.105,0.02,-0.045,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.027,0.998,0.028,0.006,0.031,-0.91,-1.54,-0.02,33,-38,-17
0.017,-0.027,1.0,-0.032,0.053,0.016,-0.91,-1.54,-0.02,33,-38,-17
0.016,-0.027,1.0,-0.035,-0.13,-0.014,-0.9,-1.54,-0.02,33,-38,-17
0.016,-0.028,1.0,0.075,0.067,0.077,-0.9,-1.54,-0.02,32,-38,-17
0.012,-0.029,0.998,0.044,0.006,0.016,-0.91,-1.54,-0.02,32,-38,-17
0.015,-0.027,0.997,-0.018,-0.039,0.031,-0.91,-1.54,-0.02,33,-38,-17
0.017,-0.026,1.001,-0.002,-0.009,-0.03,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.028,1.0,0.014,0.068,0.046,-0.91,-1.54,-0.02,32,-38,-17
0.015,-0.026,1.0,0.089,-0.041,0.001,-0.91,-1.54,-0.02,33,-38,-17
0.016,-0.027,0.999,0.028,0.006,-0.045,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.028,0.998,-0.124,0.039,0.031,-0.91,-1.54,-0.02,32,-38,-17
0.015,-0.025,1.0,0.073,-0.071,-0.014,-0.91,-1.54,-0.02,33,-38,-17
0.016,-0.025,1.003,0.12,0.035,0.016,-0.91,-1.54,-0.02,32,-38,-17
0.015,-0.027,1.0,-0.047,0.084,0.015,-0.91,-1.54,-0.02,32,-38,-17
0.015,-0.027,0.999,-0.095,-0.053,-0.03,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.031,1.0,-0.124,0.008,-0.015,-0.91,-1.54,-0.02,32,-38,-17
0.014,-0.026,0.997,0.044,0.036,-0.045,-0.91,-1.54,-0.02,32,-38,-17
0.017,-0.026,1.0,0.12,-0.011,-0.015,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.026,1.002,-0.033,0.007,0.016,-0.91,-1.54,-0.02,32,-38,-17
0.017,-0.029,0.999,-0.109,0.008,0.0,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.025,1.0,-0.078,0.038,0.016,-0.91,-1.54,-0.02,32,-38,-17
0.013,-0.024,1.0,0.045,0.067,-0.061,-0.91,-1.55,-0.02,32,-38,-17
0.017,-0.028,1.0,0.075,0.036,0.046,-0.91,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.996,0.028,-0.039,0.062,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.028,0.999,-0.064,-0.054,-0.015,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.028,1.001,0.058,-0.025,0.047,-0.9,-1.55,-0.02,33,-38,-17
0.017,-0.026,0.997,0.089,0.005,-0.03,-0.9,-1.54,-0.02,32,-38,-17
0.014,-0.027,0.996,-0.018,-0.054,0.031,-0.9,-1.54,-0.02,33,-38,-17
0.014,-0.03,1.0,-0.002,0.022,-0.015,-0.91,-1.54,-0.02,32,-38,-17
0.014,-0.027,0.999,-0.018,-0.039,0.016,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.029,0.999,0.12,0.02,-0.076,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.028,0.998,-0.047,0.084,0.046,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.028,0.997,-0.125,-0.007,-0.015,-0.9,-1.54,-0.02,32,-38,-16
0.014,-0.028,1.0,-0.063,0.038,0.016,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.025,0.999,0.104,-0.026,0.031,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.026,1.001,0.106,0.066,-0.046,-0.91,-1.54,-0.02,32,-38,-17
0.017,-0.028,0.998,-0.093,0.084,0.015,-0.91,-1.55,-0.02,32,-38,-17
0.018,-0.028,0.997,-0.11,-0.022,0.016,-0.91,-1.55,-0.02,32,-38,-17
0.016,-0.026,1.0,-0.001,0.083,0.061,-0.91,-1.55,-0.02,32,-38,-17
0.016,-0.027,1.0,0.043,-0.025,-0.091,-0.91,-1.55,-0.02,32,-38,-17
0.014,-0.024,0.999,0.012,-0.039,0.062,-0.91,-1.55,-0.02,33,-38,-17
0.018,-0.026,1.0,-0.092,0.13,0.061,-0.91,-1.55,-0.02,32,-38,-17
0.016,-0.027,0.999,-0.032,0.022,0.0,-0.91,-1.55,-0.02,32,-38,-17
0.018,-0.029,0.999,0.075,0.067,0.061,-0.91,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.999,-0.001,0.098,0.0,-0.91,-1.55,-0.02,32,-37,-17
0.015,-0.026,0.997,-0.079,-0.007,0.016,-0.91,-1.55,-0.02,32,-38,-17
0.017,-0.029,0.998,-0.077,0.13,0.015,-0.91,-1.55,-0.02,33,-38,-17
0.016,-0.027,0.998,0.041,-0.155,-0.064,-0.91,-1.55,-0.02,33,-38,-17
0.015,-0.029,0.999,0.088,-0.064,-0.018,-0.91,-1.55,-0.02,32,-38,-17
0.016,-0.027,1.001,-0.016,0.122,0.042,-0.91,-1.55,-0.02,33,-38,-17
0.013,-0.026,0.997,-0.079,0.016,0.058,-0.91,-1.55,-0.02,32,-38,-17
0.017,-0.023,0.997,-0.049,-0.077,-0.018,-0.91,-1.55,-0.02,33,-38,-16
0.016,-0.028,0.998,0.043,-0.017,-0.049,-0.91,-1.55,-0.02,33,-38,-17
0.017,-0.025,1.002,0.106,0.104,0.012,-0.91,-1.55,-0.02,32,-38,-17
0.015,-0.029,0.996,-0.032,0.045,-0.003,-0.91,-1.55,-0.02,32,-38,-17
0.018,-0.027,0.998,-0.077,0.107,0.027,-0.91,-1.55,-0.02,32,-38,-16
0.017,-0.024,0.999,-0.019,-0.077,0.028,-0.91,-1.55,-0.02,32,-38,-17
0.015,-0.025,0.999,0.088,-0.079,-0.033,-0.91,-1.55,-0.02,33,-38,-17
0.018,-0.026,0.997,-0.033,-0.001,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.028,0.998,-0.11,-0.015,0.027,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.029,0.999,-0.002,0.014,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.025,0.999,0.104,-0.018,-0.049,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.026,0.999,0.026,-0.139,0.013,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.026,0.996,-0.063,0.015,0.027,-0.9,-1.55,-0.02,32,-38,-17
0.012,-0.028,1.0,-0.125,0.001,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.028,0.999,0.06,0.105,-0.004,-0.9,-1.55,-0.02,33,-38,-17
0.017,-0.027,1.0,0.012,-0.077,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.026,0.998,0.029,0.06,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.029,0.997,-0.032,0.091,-0.019,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.025,1.001,-0.003,-0.032,-0.049,-0.9,-1.55,-0.02,33,-38,-17
0.016,-0.029,0.999,0.058,-0.063,0.028,-0.9,-1.55,-0.02,33,-38,-17
0.016,-0.026,0.998,-0.017,0.015,0.012,-0.9,-1.55,-0.02,32,-37,-17
0.015,-0.026,0.998,-0.064,-0.046,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.026,1.0,-0.019,-0.062,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.026,1.0,0.011,-0.124,-0.064,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.999,0.074,0.013,0.012,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.026,0.999,-0.063,0.031,0.088,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.027,0.999,-0.064,-0.0,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.025,0.999,-0.033,-0.001,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.027,0.998,0.028,0.014,0.073,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.999,0.013,0.029,0.012,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.026,0.999,0.028,-0.001,0.027,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.029,1.0,-0.063,0.03,-0.003,-0.91,-1.55,-0.02,32,-38,-17
0.016,-0.028,1.0,-0.001,0.075,-0.095,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.997,-0.001,0.075,0.012,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.026,1.0,-0.033,-0.031,0.028,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.027,0.998,-0.033,0.03,0.043,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.027,1.0,0.029,0.059,-0.019,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.025,0.998,-0.003,-0.032,-0.003,-0.9,-1.54,-0.02,32,-38,-16
0.017,-0.027,1.0,0.012,-0.077,0.043,-0.91,-1.54,-0.02,32,-38,-17
0.015,-0.029,0.999,-0.063,0.015,0.043,-0.91,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.997,0.058,-0.048,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.028,0.999,0.088,-0.079,-0.064,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.026,0.999,0.044,0.029,0.012,-0.91,-1.55,-0.02,32,-38,-17
0.015,-0.029,1.0,0.013,-0.016,0.043,-0.91,-1.55,-0.02,33,-38,-17
0.014,-0.028,0.998,-0.034,-0.047,-0.034,-0.91,-1.55,-0.02,33,-38,-17
0.017,-0.028,0.998,0.058,-0.048,-0.079,-0.91,-1.55,-0.02,33,-38,-17
0.016,-0.026,1.002,0.073,-0.048,-0.003,-0.91,-1.55,-0.02,32,-38,-17
0.016,-0.023,0.998,-0.049,-0.016,-0.034,-0.91,-1.54,-0.02,32,-38,-17
0.015,-0.029,0.999,-0.08,-0.046,0.028,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.027,0.998,0.044,0.044,-0.049,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.028,1.0,-0.033,0.03,-0.034,-0.9,-1.54,-0.02,32,-38,-17
0.014,-0.026,0.996,-0.062,0.107,-0.004,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.027,0.998,-0.048,0.046,0.104,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.03,1.001,-0.003,-0.017,-0.049,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.027,1.002,0.027,-0.047,-0.033,-0.9,-1.54,-0.02,33,-38,-17
0.014,-0.028,0.999,-0.017,0.03,-0.003,-0.9,-1.54,-0.02,33,-38,-17
0.016,-0.028,1.001,-0.078,0.076,-0.019,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.028,0.998,-0.003,-0.031,0.058,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.028,0.998,-0.047,0.061,-0.003,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.026,1.0,0.059,0.013,0.027,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.028,0.997,-0.094,0.031,-0.049,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.023,0.998,-0.002,0.03,0.058,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.027,1.001,0.043,-0.017,-0.064,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.027,0.999,-0.018,-0.047,-0.064,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.029,0.997,-0.048,-0.0,0.012,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.028,0.998,-0.079,0.015,-0.019,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.998,0.013,-0.016,0.012,-0.9,-1.55,-0.02,33,-38,-17
0.015,-0.026,0.999,0.074,-0.002,0.027,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.028,1.002,-0.048,0.03,-0.064,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.027,0.998,-0.108,0.077,0.042,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.026,0.999,-0.002,0.045,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.026,0.997,0.073,-0.032,0.089,-0.9,-1.55,-0.02,33,-38,-17
0.016,-0.025,1.001,0.057,-0.109,0.013,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.025,0.998,-0.063,0.015,-0.049,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.028,1.0,-0.111,-0.076,0.028,-0.9,-1.54,-0.02,32,-38,-16
0.014,-0.029,0.998,0.089,0.013,0.073,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.025,1.002,0.057,-0.125,-0.094,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.025,1.0,0.072,-0.094,0.058,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.027,0.998,-0.123,0.123,-0.004,-0.9,-1.54,-0.02,32,-38,-17
0.013,-0.024,0.997,0.013,0.029,0.043,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.028,0.999,0.074,-0.018,-0.034,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.997,0.041,-0.17,0.028,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.028,0.998,-0.049,-0.061,-0.003,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.027,0.998,0.014,0.06,-0.034,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.027,0.998,0.088,-0.094,-0.079,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.022,0.999,0.104,-0.003,0.043,-0.9,-1.55,-0.02,33,-38,-17
0.014,-0.023,1.0,-0.033,-0.016,0.027,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.026,0.997,-0.078,0.03,-0.049,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.025,1.001,0.043,-0.032,-0.034,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.999,0.058,-0.017,0.058,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.999,-0.016,0.091,-0.019,-0.9,-1.55,-0.02,33,-38,-17
0.014,-0.026,0.999,-0.126,-0.06,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.028,1.001,-0.049,-0.062,-0.049,-0.9,-1.55,-0.02,33,-38,-17
0.015,-0.027,0.999,0.057,-0.079,-0.079,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.027,0.999,0.029,0.044,0.043,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.027,0.999,0.029,0.029,0.012,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.028,0.999,-0.063,-0.088,0.074,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.025,0.998,-0.017,-0.059,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.028,1.0,0.014,-0.029,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.024,0.996,-0.031,0.002,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.027,0.999,-0.093,-0.058,-0.033,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.025,0.998,-0.033,-0.12,-0.017,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,1.0,0.06,0.001,0.013,-0.9,-1.55,-0.02,33,-38,-17
0.016,-0.024,1.0,0.061,0.031,-0.033,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.997,-0.063,-0.074,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.999,-0.079,-0.104,-0.002,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.024,1.0,0.0,0.047,-0.079,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.028,0.998,0.166,-0.077,-0.033,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.028,1.0,-0.016,0.002,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.028,0.998,-0.047,-0.043,-0.002,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.026,0.999,0.013,-0.105,-0.048,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.998,0.029,-0.06,-0.109,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.998,0.044,-0.06,-0.033,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.999,-0.092,0.003,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.029,0.999,-0.124,-0.058,-0.048,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.026,0.999,0.015,0.017,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.025,0.998,0.061,0.031,-0.049,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.999,0.014,-0.013,0.089,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.029,0.999,-0.154,-0.057,-0.002,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.026,1.0,0.014,-0.014,0.028,-0.9,-1.55,-0.02,33,-38,-17
0.017,-0.025,0.998,0.136,-0.031,-0.048,-0.9,-1.55,-0.02,33,-38,-17
0.016,-0.029,0.999,0.014,-0.029,-0.048,-0.9,-1.55,-0.02,32,-38,-16
0.016,-0.028,1.0,-0.108,0.004,0.013,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.027,0.998,-0.106,0.126,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.025,0.997,0.028,-0.09,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.026,0.999,0.121,-0.046,0.074,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.997,-0.078,-0.058,0.043,-0.89,-1.55,-0.02,33,-38,-17
0.014,-0.027,0.997,-0.136,0.111,-0.034,-0.89,-1.55,-0.02,32,-38,-17
0.016,-0.028,0.998,0.046,0.047,-0.033,-0.89,-1.55,-0.02,32,-38,-17
0.014,-0.026,0.996,0.121,-0.046,0.043,-0.89,-1.55,-0.02,32,-38,-17
0.017,-0.027,1.0,-0.047,0.003,-0.003,-0.89,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.998,-0.047,0.003,0.043,-0.89,-1.55,-0.02,32,-38,-17
0.017,-0.031,0.997,-0.046,0.033,-0.049,-0.89,-1.55,-0.02,32,-38,-17
0.015,-0.029,0.998,-0.001,-0.013,0.028,-0.89,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.998,0.045,0.016,-0.033,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.026,1.0,-0.062,0.018,0.013,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.028,1.0,-0.046,0.018,-0.003,-0.89,-1.55,-0.02,32,-38,-17
0.017,-0.026,1.0,-0.031,0.018,0.013,-0.89,-1.55,-0.02,33,-38,-17
0.016,-0.028,0.998,0.014,-0.029,0.028,-0.9,-1.55,-0.02,33,-38,-17
0.015,-0.026,1.001,-0.031,0.048,0.058,-0.9,-1.55,-0.02,33,-38,-17
0.018,-0.029,0.997,0.045,-0.03,-0.064,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.026,0.999,-0.061,0.033,0.013,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.998,0.12,-0.091,0.074,-0.9,-1.55,-0.02,33,-38,-17
0.018,-0.025,0.998,-0.015,0.048,-0.033,-0.9,-1.55,-0.02,33,-38,-17
0.017,-0.027,0.997,-0.138,0.019,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.998,0.013,-0.09,-0.017,-0.9,-1.55,-0.02,32,-38,-17
0.018,-0.025,1.001,0.091,0.001,0.074,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.027,1.002,0.06,-0.045,-0.018,-0.9,-1.55,-0.02,32,-38,-16
0.017,-0.029,0.999,-0.048,-0.074,-0.033,-0.9,-1.55,-0.02,33,-38,-17
0.018,-0.028,1.0,-0.062,-0.028,0.043,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.025,0.999,0.059,-0.075,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.025,0.998,0.014,-0.014,-0.033,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.027,0.999,0.016,0.063,-0.033,-0.9,-1.55,-0.02,32,-37,-17
0.015,-0.028,0.998,-0.123,0.019,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.028,0.999,0.013,-0.105,0.013,-0.9,-1.55,-0.02,32,-37,-17
0.013,-0.026,0.999,-0.016,0.017,-0.033,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.027,0.998,-0.045,0.125,0.012,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.028,0.998,-0.078,-0.028,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.025,1.0,0.046,0.032,-0.033,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.026,1.001,0.09,-0.061,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.018,-0.025,1.0,-0.032,-0.059,-0.002,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.027,0.998,-0.047,0.003,0.043,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.028,0.997,-0.046,0.033,0.043,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.025,0.999,0.059,-0.106,-0.109,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.026,0.997,0.06,-0.014,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.028,0.997,-0.016,-0.013,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.029,1.0,-0.124,-0.073,-0.048,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.027,0.998,0.06,0.001,0.028,-0.9,-1.55,-0.02,32,-38,-17
0.018,-0.026,1.0,0.15,-0.123,0.013,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.028,0.999,0.031,0.062,-0.079,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.029,0.997,-0.078,-0.027,0.028,-0.9,-1.54,-0.02,32,-38,-17
0.018,-0.029,0.998,-0.077,0.033,-0.018,-0.9,-1.54,-0.02,33,-38,-17
0.014,-0.026,0.997,0.075,-0.03,-0.002,-0.9,-1.54,-0.02,33,-38,-16
0.015,-0.028,1.0,0.091,0.031,0.043,-0.9,-1.54,-0.02,33,-38,-16
0.018,-0.03,0.998,-0.047,-0.028,0.013,-0.9,-1.54,-0.02,33,-38,-17
0.019,-0.026,1.0,-0.016,-0.028,-0.002,-0.9,-1.54,-0.02,32,-38,-17
0.014,-0.028,1.0,0.091,0.0,-0.048,-0.9,-1.54,-0.02,32,-38,-17
0.014,-0.025,0.998,0.044,-0.091,-0.048,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.026,1.001,0.015,0.032,-0.079,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.03,0.998,0.029,-0.029,0.013,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.026,0.999,-0.017,-0.074,-0.048,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.025,0.998,0.063,0.138,-0.049,-0.9,-1.54,-0.02,33,-38,-17
0.015,-0.025,0.999,0.03,0.017,-0.018,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.029,0.998,-0.032,-0.074,0.044,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.026,0.997,-0.047,0.003,0.013,-0.91,-1.54,-0.02,32,-38,-17
0.019,-0.025,1.0,0.06,-0.03,-0.018,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.025,0.998,0.152,-0.031,-0.002,-0.91,-1.54,-0.02,32,-38,-17
0.014,-0.027,0.997,-0.031,0.033,0.028,-0.9,-1.54,-0.02,32,-38,-17
0.014,-0.026,0.999,-0.077,0.034,-0.003,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.029,0.998,-0.06,0.125,-0.003,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.025,1.0,0.074,-0.106,-0.017,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.028,0.999,-0.001,-0.029,-0.002,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.027,0.998,-0.077,0.018,-0.018,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.028,0.998,-0.062,-0.012,0.013,-0.9,-1.55,-0.02,32,-38,-17
0.018,-0.027,0.998,0.017,0.154,0.012,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.027,0.997,0.03,0.017,0.089,-0.9,-1.55,-0.02,32,-38,-17
0.014,-0.026,0.998,-0.09,0.086,0.029,-0.91,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.999,-0.046,-0.022,0.015,-0.91,-1.55,-0.02,32,-38,-17
0.017,-0.024,0.999,0.045,-0.069,-0.031,-0.91,-1.55,-0.02,33,-38,-17
0.014,-0.027,0.999,0.03,-0.069,0.03,-0.91,-1.55,-0.02,33,-38,-17
0.019,-0.027,0.998,0.002,0.084,0.014,-0.91,-1.54,-0.02,32,-38,-17
0.016,-0.03,1.0,-0.122,-0.021,-0.016,-0.91,-1.54,-0.02,32,-38,-17
0.017,-0.028,0.998,-0.015,0.008,0.045,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.027,1.0,0.139,0.067,-0.032,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.025,0.998,0.06,-0.069,-0.0,-0.9,-1.54,-0.02,32,-38,-17
0.018,-0.026,1.0,-0.06,0.07,-0.016,-0.9,-1.54,-0.02,32,-38,-17
0.015,-0.03,0.998,-0.12,0.117,0.029,-0.9,-1.54,-0.02,32,-38,-16
0.017,-0.026,1.001,0.061,-0.039,-0.001,-0.9,-1.54,-0.02,33,-38,-16
0.016,-0.025,0.999,0.107,-0.039,0.045,-0.9,-1.54,-0.02,32,-38,-17
0.018,-0.027,0.998,0.015,-0.008,-0.001,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.027,1.0,-0.107,-0.051,0.03,-0.9,-1.54,-0.02,32,-38,-17
0.014,-0.029,0.998,-0.107,-0.051,0.03,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.028,0.997,0.108,0.052,0.014,-0.9,-1.54,-0.02,32,-38,-17
0.016,-0.025,0.997,0.031,0.007,-0.031,-0.9,-1.54,-0.02,32,-38,-17
0.014,-0.027,0.998,-0.045,0.054,-0.047,-0.9,-1.54,-0.02,32,-38,-17
0.017,-0.026,1.0,-0.061,0.009,-0.016,-0.9,-1.54,-0.02,32,-38,-16
0.015,-0.027,0.998,0.045,-0.054,-0.016,-0.9,-1.55,-0.02,32,-38,-17
0.015,-0.026,0.999,0.06,-0.085,-0.031,-0.9,-1.55,-0.02,33,-38,-17
0.016,-0.028,0.998,-0.014,0.069,0.014,-0.91,-1.55,-0.02,32,-38,-17
0.016,-0.028,0.997,-0.061,-0.006,0.015,-0.9,-1.55,-0.02,32,-38,-17
0.017,-0.025,1.0,0.108,0.082,-0.047,-0.91,-1.55,-0.02,32,-38,-17
0.013,-0.025,0.999,0.016,0.038,-0.093,-0.91,-1.54,-0.02,33,-38,-17
0.016,-0.027,0.998,-0.014,0.054,0.014,-0.91,-1.54,-0.02,32,-38,-17
0.015,-0.031,1.001,0.001,0.038,-0.001,-0.9,-1.55,-0.02,32,-38,-17
0.016,-0.028,0.997,-0.032,-0.084,-0.062,-0.9,-1.55,-0.02,32,-38,-17
0.013,-0.026,1.0,0.107,-0.039,0.03,-0.91,-1.55,-0.02,32,-38,-17
