Acceleration(X),Acceleration(Y),Acceleration(Z),Gyroscope(X),Gyroscope(Y),Gyroscope(Z),Euler_Angles(Pitch),Euler_Angles(Roll),Euler_Angles(Yaw),Magnetometer(X),Magnetometer(Y),Magnetometer(Z)
0.074,0.068,0.953,13.037,6.12,1.255,-4.55,1.5,142.99,-30,-34,-5
0.078,0.097,0.989,16.322,4.238,1.6,-4.52,1.72,143.01,-30,-35,-5
0.06,0.122,0.995,17.762,6.441,0.766,-4.45,2.0,143.04,-30,-34,-5
0.042,0.12,0.965,18.143,5.364,0.373,-4.37,2.28,143.05,-30,-34,-5
0.035,0.093,0.942,19.193,3.182,0.887,-4.32,2.47,143.08,-30,-35,-5
0.038,0.075,0.965,20.98,0.252,0.686,-4.31,2.67,143.1,-30,-34,-5
0.047,0.097,1.047,22.09,-2.973,0.517,-4.29,2.93,143.12,-30,-35,-5
0.042,0.151,1.152,18.953,-7.226,1.466,-4.35,3.13,143.14,-30,-35,-5
0.032,0.232,1.25,12.181,-8.559,0.766,-4.43,3.28,143.17,-30,-35,-5
0.031,0.29,1.305,0.203,-9.675,-0.38,-4.53,3.33,143.17,-30,-35,-4
0.019,0.31,1.294,-16.897,-10.144,-1.239,-4.63,3.23,143.16,-29,-35,-5
-0.004,0.273,1.225,-32.776,-7.786,-3.914,-4.71,2.96,143.11,-30,-35,-5
-0.028,0.197,1.103,-44.403,-6.077,-7.226,-4.77,2.57,143.01,-30,-34,-5
-0.047,0.094,0.962,-49.372,-5.449,-10.577,-4.82,2.1,142.88,-30,-34,-5
-0.048,0.01,0.835,-46.757,-6.272,-14.592,-4.87,1.63,142.71,-30,-34,-5
-0.036,-0.069,0.759,-37.639,-7.439,-18.175,-4.94,1.23,142.5,-30,-34,-5
-0.005,-0.145,0.705,-25.41,-9.822,-20.193,-5.02,0.94,142.28,-30,-34,-5
0.035,-0.198,0.668,-10.868,-11.749,-21.051,-5.13,0.8,142.06,-30,-34,-5
0.052,-0.241,0.682,4.977,-12.452,-20.615,-5.25,0.8,141.85,-30,-34,-4
0.08,-0.253,0.716,18.21,-15.004,-18.995,-5.38,0.96,141.67,-30,-34,-4
0.119,-0.24,0.824,27.483,-18.831,-16.057,-5.56,1.21,141.52,-30,-35,-4
0.143,-0.199,0.944,33.384,-21.367,-12.82,-5.76,1.54,141.41,-30,-34,-4
0.145,-0.12,1.064,33.571,-21.095,-9.551,-5.97,1.89,141.34,-30,-35,-4
0.13,-0.034,1.167,26.831,-21.235,-6.297,-6.18,2.19,141.3,-30,-35,-3
0.117,0.045,1.245,15.359,-19.277,-4.812,-6.38,2.39,141.27,-30,-35,-3
0.084,0.108,1.286,0.059,-16.011,-4.005,-6.55,2.46,141.23,-30,-35,-3
0.056,0.147,1.301,-13.073,-10.879,-5.33,-6.68,2.38,141.17,-30,-35,-3
0.049,0.146,1.278,-23.453,-6.511,-7.247,-6.76,2.19,141.09,-30,-35,-3
0.034,0.12,1.213,-31.359,-0.289,-9.232,-6.78,1.91,140.97,-30,-35,-3
0.02,0.088,1.133,-34.915,6.668,-12.885,-6.73,1.59,140.81,-30,-35,-3
0.036,0.027,1.043,-35.77,11.495,-15.549,-6.63,1.26,140.63,-30,-35,-3
0.071,-0.07,0.958,-34.656,14.36,-16.309,-6.43,0.89,140.43,-30,-35,-3
0.117,-0.162,0.893,-29.204,17.179,-15.662,-6.27,0.59,140.23,-30,-35,-3
0.154,-0.263,0.843,-23.414,18.28,-12.104,-6.09,0.35,140.07,-30,-35,-3
0.173,-0.325,0.812,-19.123,17.295,-5.864,-5.91,0.15,139.96,-30,-35,-3
0.171,-0.339,0.796,-14.204,15.537,0.671,-5.75,-0.01,139.93,-30,-35,-3
0.152,-0.303,0.808,-10.466,11.482,8.193,-5.62,-0.14,139.97,-30,-35,-3
0.151,-0.249,0.857,-8.64,6.293,15.321,-5.53,-0.24,140.09,-30,-35,-4
0.16,-0.187,0.882,-9.596,0.949,22.068,-5.51,-0.35,140.27,-30,-35,-4
0.117,-0.143,0.883,-10.705,0.488,27.739,-5.5,-0.49,140.52,-30,-35,-4
0.064,-0.093,0.851,-9.544,0.557,30.245,-5.49,-0.62,140.8,-30,-34,-4
0.03,-0.061,0.829,-5.441,-1.762,31.311,-5.5,-0.72,141.11,-30,-34,-3
0.03,-0.041,0.838,0.723,-4.211,31.033,-5.52,-0.77,141.42,-30,-34,-4
0.042,-0.012,0.898,8.476,-5.64,28.902,-5.57,-0.74,141.72,-30,-34,-4
0.044,0.045,0.978,13.858,-6.313,27.103,-5.63,-0.64,142.01,-30,-34,-3
0.037,0.11,1.046,15.767,-6.417,24.231,-5.69,-0.52,142.27,-30,-34,-3
0.026,0.176,1.108,13.621,-5.956,20.729,-5.75,-0.39,142.51,-30,-33,-3
0.021,0.218,1.154,8.835,-5.35,16.767,-5.8,-0.3,142.7,-30,-33,-3
0.003,0.228,1.155,3.482,-2.951,12.109,-5.84,-0.26,142.85,-30,-33,-4
-0.008,0.221,1.129,-0.116,0.318,6.639,-5.85,-0.26,142.93,-30,-33,-3
-0.014,0.182,1.093,-2.314,2.252,1.128,-5.83,-0.27,142.96,-30,-33,-3
0.007,0.129,1.094,-3.339,4.0,-4.03,-5.8,-0.3,142.94,-30,-33,-4
0.061,0.078,1.111,-4.09,2.804,-7.708,-5.76,-0.33,142.87,-30,-33,-4
0.093,0.047,1.116,-5.23,3.152,-9.024,-5.74,-0.37,142.78,-30,-33,-3
0.085,0.038,1.102,-7.509,4.912,-9.215,-5.7,-0.42,142.68,-30,-33,-3
0.086,0.029,1.075,-11.463,4.105,-8.847,-5.65,-0.51,142.58,-30,-33,-4
0.116,-0.016,1.048,-15.519,1.674,-6.652,-5.62,-0.64,142.49,-30,-33,-4
0.134,-0.077,0.996,-16.197,1.313,-4.588,-5.61,-0.8,142.42,-30,-33,-3
0.111,-0.121,0.913,-11.265,3.184,-2.608,-5.63,-1.02,142.38,-30,-33,-4
0.064,-0.142,0.845,-2.017,4.589,-0.914,-5.59,-1.08,142.36,-30,-34,-4
0.039,-0.122,0.83,10.186,2.555,-0.015,-5.55,-1.02,142.36,-30,-33,-4
0.047,-0.062,0.923,24.183,-1.037,0.372,-5.55,-0.84,142.38,-30,-33,-4
0.076,0.035,1.075,34.701,-4.346,0.664,-5.53,-0.53,142.42,-30,-33,-4
0.102,0.108,1.206,36.44,-4.525,0.803,-5.58,-0.17,142.46,-30,-33,-4
0.119,0.136,1.254,29.204,-2.274,0.791,-5.61,0.16,142.5,-30,-34,-4
0.112,0.106,1.233,17.118,1.427,0.772,-5.61,0.37,142.53,-30,-34,-4
0.102,0.031,1.147,5.976,3.954,1.139,-5.58,0.47,142.55,-30,-34,-3
0.101,-0.047,1.053,0.755,4.114,1.58,-5.54,0.49,142.56,-30,-34,-3
0.102,-0.097,0.982,1.081,3.533,2.362,-5.5,0.37,142.58,-30,-34,-4
0.098,-0.107,0.932,3.263,1.443,3.777,-5.49,0.26,142.62,-30,-34,-3
0.086,-0.083,0.932,7.545,-0.191,4.855,-5.49,0.32,142.67,-30,-34,-4
0.079,-0.024,0.982,11.263,-2.689,5.616,-5.51,0.41,142.73,-30,-34,-4
0.084,0.025,1.017,11.916,-5.872,6.562,-5.52,0.51,142.8,-30,-34,-4
0.072,0.056,1.03,9.517,-6.888,6.55,-5.57,0.64,142.88,-30,-34,-4
0.037,0.069,1.035,4.928,-6.319,5.109,-5.64,0.7,142.94,-30,-34,-4
0.033,0.059,1.035,-0.678,-8.33,3.496,-5.64,0.77,142.99,-30,-34,-3
0.056,0.037,1.021,-4.485,-11.47,1.812,-5.68,0.77,143.01,-30,-34,-4
0.067,0.028,0.981,-4.949,-11.872,-0.846,-5.74,0.75,143.0,-30,-34,-4
0.051,0.009,0.937,-3.972,-10.053,-3.787,-5.85,0.71,142.97,-30,-34,-3
0.046,-0.019,0.889,-2.121,-8.968,-7.444,-5.94,0.68,142.91,-30,-34,-4
0.068,-0.066,0.866,2.781,-9.136,-10.773,-6.03,0.7,142.81,-30,-34,-3
0.094,-0.107,0.866,10.431,-8.398,-13.57,-6.12,0.79,142.7,-30,-34,-3
0.096,-0.122,0.899,17.68,-6.887,-15.744,-6.19,0.95,142.56,-31,-34,-4
0.116,-0.109,0.948,21.486,-6.754,-17.042,-6.25,1.17,142.42,-31,-34,-3
0.176,-0.097,1.025,19.818,-8.908,-16.178,-6.38,1.23,142.28,-31,-34,-4
0.227,-0.1,1.052,13.46,-10.002,-13.409,-6.47,1.4,142.15,-31,-35,-3
0.232,-0.109,1.012,4.247,-7.154,-9.634,-6.55,1.49,142.05,-31,-35,-3
0.193,-0.116,0.917,-3.942,-5.266,-5.412,-6.82,1.2,141.98,-31,-35,-3
0.142,-0.124,0.815,-8.182,-5.715,-1.347,-6.87,1.14,141.95,-31,-35,-3
0.112,-0.107,0.789,-5.76,-8.062,1.461,-6.94,1.06,141.95,-31,-35,-3
0.121,-0.048,0.832,1.942,-11.733,3.022,-7.05,1.05,141.97,-31,-35,-3
0.124,0.02,0.916,9.64,-12.732,4.481,-7.18,1.11,142.02,-31,-35,-3
0.106,0.1,0.978,14.191,-10.833,4.551,-7.29,1.23,142.08,-31,-35,-3
0.075,0.172,1.041,15.239,-7.359,3.131,-7.34,1.49,142.13,-31,-35,-3
0.082,0.203,1.073,11.983,-6.553,1.369,-7.4,1.62,142.17,-31,-35,-3
0.094,0.197,1.102,6.532,-4.476,-0.491,-7.46,1.71,142.18,-31,-35,-3
0.116,0.152,1.094,0.743,-0.64,-2.908,-7.48,1.74,142.17,-31,-35,-3
0.144,0.078,1.042,-6.418,1.529,-3.974,-7.47,1.71,142.13,-31,-35,-3
0.133,0.019,0.982,-11.509,5.105,-4.006,-7.44,1.63,142.08,-31,-35,-3
0.112,0.001,0.92,-11.811,7.274,-5.009,-7.37,1.52,142.01,-31,-35,-3
0.112,0.01,0.907,-10.067,6.501,-4.409,-7.3,1.42,141.95,-31,-36,-3
0.157,0.018,0.939,-9.075,3.512,-3.495,-7.25,1.33,141.9,-31,-36,-3
0.188,0.015,0.955,-10.098,2.618,-2.177,-7.29,1.24,141.86,-31,-36,-3
0.171,-0.008,0.915,-12.568,5.843,0.116,-7.24,1.12,141.84,-31,-35,-3
0.122,-0.023,0.845,-11.866,8.74,1.48,-7.16,1.0,141.84,-31,-35,-3
0.082,-0.031,0.808,-6.527,9.301,2.289,-7.07,0.91,141.85,-31,-35,-3
0.107,-0.02,0.838,0.88,6.302,2.778,-6.99,0.89,141.87,-31,-35,-3
0.148,-0.007,0.902,7.572,3.435,3.251,-6.95,0.93,141.91,-31,-35,-3
0.157,0.031,0.952,10.156,4.636,4.164,-6.91,1.02,141.96,-31,-35,-3
0.14,0.063,0.959,8.508,5.733,4.816,-6.9,1.15,142.01,-31,-35,-3
0.12,0.075,0.954,4.761,6.391,5.652,-6.86,1.26,142.07,-31,-36,-3
0.129,0.072,0.965,1.551,4.338,6.454,-6.81,1.34,142.14,-31,-35,-3
0.165,0.056,0.971,-0.591,1.201,7.72,-6.83,1.39,142.21,-31,-36,-4
0.17,0.042,0.947,-3.301,0.854,9.524,-6.89,1.38,142.3,-31,-36,-3
0.13,0.039,0.926,-4.708,1.736,10.467,-6.88,1.33,142.39,-31,-36,-3
0.121,0.053,0.938,-5.5,-1.012,11.319,-6.88,1.26,142.5,-31,-35,-3
0.149,0.068,0.986,-5.704,-6.255,12.777,-6.94,1.23,142.61,-32,-35,-3
0.159,0.083,1.029,-4.497,-7.157,13.301,-7.05,1.21,142.74,-31,-35,-3
0.147,0.115,1.017,-5.33,-6.717,13.207,-7.12,1.15,142.86,-31,-35,-4
0.121,0.108,0.985,-6.349,-5.497,12.636,-7.19,1.17,142.98,-32,-35,-4
0.097,0.094,0.953,-5.427,-5.184,10.924,-7.22,1.18,143.09,-31,-35,-3
0.104,0.062,0.957,0.5,-5.165,8.45,-7.26,1.2,143.18,-31,-35,-3
0.139,0.035,0.975,8.01,-6.542,6.884,-7.31,1.27,143.26,-32,-35,-3
0.161,0.03,0.984,14.016,-7.343,5.835,-7.42,1.39,143.34,-31,-34,-3
0.143,0.049,1.02,17.824,-5.118,4.62,-7.5,1.56,143.41,-32,-35,-3
0.153,0.071,1.059,17.519,-7.084,4.261,-7.57,1.73,143.48,-31,-34,-3
0.166,0.081,1.097,15.264,-9.564,5.356,-7.66,1.88,143.55,-31,-35,-3
0.155,0.105,1.111,13.006,-9.418,6.18,-7.76,2.01,143.62,-31,-34,-3
0.123,0.125,1.111,10.516,-9.423,6.439,-7.85,2.12,143.7,-31,-34,-3
0.116,0.119,1.097,6.69,-10.796,7.054,-7.95,2.19,143.78,-31,-34,-3
0.134,0.102,1.101,4.349,-13.004,7.231,-8.08,2.23,143.86,-32,-35,-3
0.157,0.077,1.112,5.504,-12.426,7.168,-8.21,2.27,143.94,-31,-35,-2
0.171,0.045,1.106,7.084,-11.96,7.701,-8.34,2.32,144.02,-32,-35,-2
0.161,0.035,1.119,9.045,-9.637,8.196,-8.45,2.39,144.11,-31,-35,-2
0.162,0.036,1.153,10.856,-9.12,7.247,-8.54,2.48,144.2,-31,-35,-2
0.17,0.046,1.224,8.536,-9.01,6.62,-8.64,2.57,144.29,-31,-35,-2
0.205,0.052,1.303,2.217,-8.748,5.562,-8.73,2.61,144.35,-31,-34,-2
0.221,0.048,1.325,-8.542,-7.131,5.078,-8.81,2.56,144.4,-31,-34,-2
0.187,0.038,1.26,-20.563,-1.264,4.759,-8.85,2.39,144.42,-32,-34,-2
0.123,0.028,1.112,-28.198,3.747,2.672,-8.83,2.13,144.42,-31,-34,-2
0.06,0.006,0.94,-28.896,7.884,-0.142,-8.76,1.84,144.38,-31,-34,-2
0.017,-0.031,0.796,-19.86,10.273,-4.444,-8.66,1.61,144.32,-31,-34,-2
-0.008,-0.066,0.737,-2.535,12.301,-9.489,-8.54,1.52,144.23,-31,-34,-2
0.026,-0.093,0.753,17.364,11.008,-13.802,-8.42,1.64,144.12,-31,-34,-2
0.068,-0.108,0.822,33.9,9.487,-16.159,-8.32,1.94,144.01,-31,-34,-2
0.078,-0.064,0.941,44.076,11.624,-18.166,-8.21,2.37,143.9,-31,-34,-2
0.113,-0.006,1.076,44.438,9.323,-19.394,-8.1,2.84,143.77,-31,-34,-2
0.149,0.041,1.199,31.398,6.802,-17.432,-8.01,3.23,143.64,-31,-35,-2
0.144,0.078,1.239,12.672,7.834,-15.976,-7.94,3.45,143.51,-31,-35,-2
0.104,0.106,1.202,-6.555,10.092,-15.319,-7.83,3.48,143.35,-31,-35,-2
0.056,0.093,1.104,-24.76,10.338,-13.813,-7.72,3.32,143.19,-30,-35,-2
0.029,0.059,0.991,-36.719,10.4,-14.353,-7.6,3.01,143.0,-30,-35,-2
0.018,0.014,0.905,-39.796,10.93,-15.899,-7.49,2.64,142.8,-31,-35,-2
0.025,-0.039,0.83,-36.721,10.253,-16.522,-7.37,2.29,142.59,-30,-35,-2
0.051,-0.096,0.772,-28.859,9.961,-16.671,-7.26,1.99,142.38,-30,-35,-3
0.057,-0.142,0.744,-18.925,10.251,-16.134,-7.15,1.78,142.19,-30,-35,-3
0.067,-0.165,0.738,-9.179,9.373,-14.614,-7.05,1.67,142.02,-30,-35,-3
0.074,-0.178,0.77,0.479,7.691,-12.082,-6.96,1.66,141.89,-30,-35,-3
0.095,-0.154,0.829,8.08,4.456,-8.887,-6.9,1.72,141.8,-30,-35,-3
0.115,-0.112,0.914,11.939,1.235,-5.556,-6.88,1.84,141.74,-30,-35,-3
0.125,-0.076,0.967,8.545,-0.802,-1.637,-6.88,1.94,141.72,-30,-35,-3
0.106,-0.04,0.993,2.097,-0.885,1.418,-6.89,1.81,141.73,-30,-35,-3
0.073,-0.001,0.998,-4.299,-0.593,3.508,-6.8,1.65,141.75,-30,-35,-3
0.06,0.017,0.987,-9.52,-2.276,4.95,-6.73,1.54,141.79,-30,-35,-3
0.06,0.023,0.98,-12.83,-2.971,5.196,-6.69,1.41,141.82,-30,-35,-3
0.05,0.027,0.976,-14.442,-1.545,4.41,-6.65,1.27,141.85,-30,-35,-3
0.045,0.029,0.976,-15.121,-1.021,3.201,-6.59,1.13,141.87,-30,-35,-3
0.05,0.032,0.966,-14.949,-0.813,2.298,-6.54,0.99,141.88,-30,-35,-3
0.045,0.037,0.961,-13.244,0.754,0.229,-6.49,0.86,141.87,-30,-34,-3
0.054,0.036,0.95,-11.453,1.923,-1.899,-6.47,0.75,141.85,-30,-35,-3
0.065,0.015,0.926,-9.982,2.168,-3.291,-6.45,0.64,141.81,-30,-34,-3
0.047,-0.004,0.899,-6.758,4.188,-4.704,-6.42,0.57,141.76,-30,-34,-3
0.018,0.013,0.897,-0.585,6.204,-6.972,-6.36,0.54,141.69,-30,-35,-3
0.008,0.054,0.927,5.608,4.634,-8.568,-6.3,0.59,141.62,-29,-35,-3
0.013,0.101,1.002,9.92,2.955,-10.332,-6.18,0.74,141.53,-29,-35,-3
0.047,0.142,1.079,9.739,2.05,-11.994,-6.15,0.85,141.43,-30,-35,-2
0.067,0.146,1.105,4.719,2.418,-12.059,-6.13,0.94,141.31,-30,-35,-3
0.047,0.117,1.072,-2.849,4.935,-11.659,-6.09,0.95,141.2,-30,-35,-3
0.029,0.086,1.005,-8.895,6.115,-11.483,-6.03,0.89,141.07,-29,-35,-3
0.028,0.048,0.962,-11.405,3.884,-10.313,-5.89,0.86,140.95,-29,-35,-3
0.054,0.013,0.949,-10.857,0.86,-8.634,-5.86,0.76,140.85,-30,-35,-3
0.073,-0.007,0.971,-8.321,-1.066,-6.944,-5.87,0.67,140.77,-30,-35,-3
0.075,-0.001,0.976,-6.769,-2.378,-4.737,-5.85,0.59,140.7,-30,-35,-3
0.051,0.026,0.977,-6.021,-2.382,-3.01,-5.84,0.53,140.66,-30,-35,-3
0.026,0.05,0.988,-4.07,-2.625,-2.749,-5.78,0.53,140.63,-30,-35,-3
0.037,0.06,1.03,-2.338,-4.209,-2.696,-5.72,0.57,140.6,-29,-35,-3
0.069,0.047,1.071,-1.658,-5.657,-3.01,-5.77,0.55,140.57,-30,-36,-3
0.079,0.03,1.071,-1.241,-3.437,-3.616,-5.82,0.54,140.53,-30,-35,-3
0.034,0.025,1.048,-0.097,0.342,-4.93,-5.83,0.54,140.49,-30,-35,-3
0.004,0.041,1.029,2.78,1.584,-7.242,-5.73,0.59,140.42,-30,-35,-3
0.014,0.051,1.055,6.719,0.457,-9.803,-5.72,0.65,140.34,-30,-35,-3
0.071,0.049,1.104,8.81,-1.613,-11.414,-5.72,0.74,140.24,-30,-36,-3
0.121,0.009,1.131,8.153,-0.706,-12.35,-5.74,0.84,140.13,-30,-35,-3
0.114,-0.045,1.094,4.126,2.628,-11.54,-5.72,0.91,140.02,-30,-36,-3
0.091,-0.084,1.051,1.799,4.27,-11.013,-5.68,0.94,139.91,-30,-36,-3
0.099,-0.104,1.009,2.379,1.306,-9.426,-5.64,0.88,139.81,-30,-36,-3
0.101,-0.101,0.987,6.063,-1.413,-7.075,-5.66,0.76,139.73,-30,-36,-3
0.103,-0.077,0.973,11.018,-2.965,-5.508,-5.7,0.72,139.68,-30,-36,-3
0.065,-0.042,0.971,14.529,-3.988,-3.394,-5.73,0.8,139.65,-30,-36,-3
0.003,0.025,1.02,17.741,-4.735,-2.274,-5.69,0.93,139.64,-29,-36,-3
-0.009,0.102,1.113,21.364,-9.407,-3.002,-5.76,1.13,139.64,-30,-36,-3
0.015,0.171,1.225,20.144,-14.122,-3.09,-5.89,1.35,139.63,-30,-37,-3
0.044,0.211,1.304,10.662,-15.872,-4.094,-6.04,1.5,139.61,-30,-37,-3
0.064,0.197,1.301,-6.237,-14.226,-5.803,-6.19,1.51,139.56,-30,-37,-3
0.057,0.103,1.175,-24.293,-11.414,-7.028,-6.31,1.34,139.47,-30,-37,-3
0.033,-0.006,1.01,-33.856,-7.612,-9.722,-6.4,1.04,139.35,-30,-37,-2
0.014,-0.116,0.854,-30.92,-5.538,-13.657,-6.46,0.72,139.2,-30,-36,-2
0.031,-0.207,0.778,-20.182,-5.584,-17.031,-6.51,0.5,139.01,-30,-36,-3
0.087,-0.268,0.79,-5.74,-6.174,-20.08,-6.57,0.4,138.81,-31,-36,-3
0.164,-0.294,0.84,7.801,-5.754,-22.109,-6.63,0.46,138.6,-31,-37,-2
0.231,-0.324,0.912,15.381,-4.568,-20.691,-6.68,0.61,138.4,-31,-37,-3
0.266,-0.322,0.956,17.552,-1.473,-17.616,-6.7,0.79,138.23,-30,-37,-3
0.276,-0.309,0.953,15.659,0.672,-12.399,-6.7,0.97,138.11,-30,-37,-3
0.263,-0.29,0.935,12.458,2.174,-5.545,-6.82,0.85,138.05,-30,-38,-3
0.22,-0.229,0.924,11.316,3.533,0.577,-6.99,0.54,138.05,-30,-38,-3
0.18,-0.143,0.952,14.459,5.293,5.553,-7.02,0.48,138.1,-30,-38,-3
0.166,-0.057,0.996,17.611,4.761,10.233,-7.03,0.51,138.21,-30,-38,-2
0.131,0.028,1.043,19.29,7.664,13.216,-6.97,0.68,138.35,-31,-38,-3
0.105,0.104,1.091,19.697,13.156,13.346,-6.86,0.86,138.51,-31,-38,-2
0.096,0.158,1.119,16.338,15.18,13.627,-6.71,1.03,138.66,-31,-38,-2
0.095,0.173,1.142,10.463,18.525,13.794,-6.55,1.14,138.81,-31,-38,-3
0.109,0.18,1.133,3.307,20.984,12.926,-6.35,1.19,138.95,-30,-38,-3
0.11,0.14,1.107,-6.341,23.32,13.295,-6.12,1.15,139.08,-30,-38,-3
0.122,0.091,1.037,-16.599,23.774,13.946,-5.89,1.01,139.2,-30,-38,-3
0.111,0.045,0.96,-23.552,24.557,14.567,-5.66,0.83,139.32,-30,-38,-4
0.097,0.002,0.888,-27.297,24.421,15.346,-5.42,0.55,139.45,-30,-38,-4
0.101,-0.033,0.835,-27.796,21.806,16.228,-5.19,0.26,139.58,-30,-38,-4
0.109,-0.057,0.807,-24.179,19.692,16.987,-4.99,-0.01,139.72,-30,-37,-4
0.111,-0.068,0.785,-19.144,17.372,17.839,-4.8,-0.24,139.88,-30,-37,-4
0.107,-0.059,0.774,-13.377,15.94,18.32,-4.64,-0.41,140.05,-30,-37,-4
0.092,-0.05,0.774,-7.699,13.731,18.698,-4.49,-0.52,140.23,-30,-37,-4
0.09,-0.034,0.796,-1.962,11.411,18.68,-4.37,-0.58,140.41,-30,-36,-5
0.087,-0.006,0.838,3.279,8.58,18.479,-4.27,-0.58,140.6,-30,-36,-4
0.085,0.025,0.896,7.605,6.785,18.06,-4.19,-0.53,140.78,-30,-37,-4
0.078,0.079,0.925,9.01,4.817,16.663,-4.14,-0.45,140.96,-30,-36,-4
0.046,0.121,0.938,8.283,4.178,14.572,-4.09,-0.38,141.12,-30,-36,-4
0.03,0.161,0.946,5.931,3.162,11.534,-4.05,-0.31,141.25,-30,-36,-5
0.045,0.165,0.964,3.489,0.33,8.306,-4.01,-0.12,141.35,-30,-36,-5
0.076,0.145,0.962,1.163,-1.921,5.487,-4.01,0.09,141.42,-30,-36,-5
0.083,0.111,0.924,-0.699,-1.842,3.041,-4.04,0.2,141.46,-30,-36,-5
0.074,0.073,0.885,-1.254,-1.231,1.174,-4.05,0.19,141.47,-30,-36,-5
0.084,0.044,0.868,0.485,-3.402,-0.146,-4.08,0.18,141.48,-30,-36,-5
0.106,0.034,0.883,4.039,-6.65,-0.345,-4.13,0.21,141.47,-30,-36,-5
0.13,0.043,0.921,8.387,-8.884,0.109,-4.21,0.28,141.48,-30,-36,-4
0.133,0.075,0.969,10.214,-10.238,0.864,-4.31,0.38,141.49,-30,-36,-5
0.129,0.108,1.01,8.152,-11.195,1.662,-4.5,0.59,141.51,-30,-36,-4
0.128,0.134,1.031,4.393,-12.234,2.062,-4.62,0.64,141.54,-30,-36,-5
0.122,0.134,1.049,1.655,-11.519,1.997,-4.74,0.67,141.56,-30,-36,-4
0.131,0.12,1.046,-0.372,-11.23,1.445,-4.85,0.67,141.58,-30,-36,-5
0.13,0.086,1.031,-1.933,-9.483,1.01,-4.96,0.66,141.59,-30,-36,-5
0.126,0.062,1.018,-1.93,-7.365,-0.191,-5.07,0.69,141.59,-30,-36,-5
0.148,0.044,1.027,-0.308,-7.181,-0.971,-5.18,0.72,141.58,-30,-36,-4
0.183,0.026,1.037,1.032,-7.442,-0.19,-5.25,0.73,141.58,-30,-36,-4
0.197,0.009,1.05,1.133,-5.881,0.95,-5.32,0.74,141.58,-30,-36,-4
0.189,-0.007,1.046,-0.37,-4.247,2.547,-5.37,0.74,141.6,-30,-36,-4
0.171,-0.011,1.036,-2.527,-3.486,4.744,-5.41,0.72,141.64,-30,-36,-4
0.148,0.008,1.018,-2.453,-3.602,6.272,-5.5,0.68,141.69,-30,-36,-4
0.12,0.043,1.026,-0.942,-3.669,6.9,-5.57,0.67,141.76,-30,-36,-4
0.112,0.078,1.045,0.072,-5.194,7.35,-5.62,0.66,141.83,-30,-36,-4
0.104,0.098,1.067,0.752,-5.724,7.26,-5.67,0.66,141.9,-30,-36,-4
0.094,0.115,1.075,1.689,-5.36,6.602,-5.73,0.66,141.97,-30,-36,-4
0.078,0.12,1.076,3.03,-4.622,5.637,-5.78,0.68,142.04,-30,-35,-4
0.075,0.109,1.069,4.424,-4.42,4.444,-5.82,0.72,142.09,-30,-35,-4
0.086,0.081,1.067,6.158,-4.912,3.01,-5.87,0.77,142.13,-30,-36,-4
0.091,0.053,1.075,8.286,-4.584,1.864,-5.92,0.84,142.16,-30,-35,-3
0.094,0.036,1.086,9.013,-4.997,0.75,-5.97,0.93,142.18,-30,-35,-3
0.094,0.024,1.135,7.529,-5.177,-0.151,-6.02,1.01,142.19,-30,-36,-4
0.133,0.008,1.192,1.752,-7.303,-0.588,-6.08,1.06,142.19,-30,-35,-3
0.161,-0.011,1.215,-8.111,-7.985,0.054,-6.16,1.01,142.18,-30,-35,-3
0.163,-0.025,1.171,-19.108,-6.924,0.901,-6.23,0.86,142.17,-31,-35,-3
0.13,-0.047,1.066,-28.524,-5.369,1.656,-6.29,0.61,142.16,-30,-35,-3
0.07,-0.072,0.938,-32.262,-4.088,1.756,-6.33,0.23,142.14,-30,-35,-3
0.037,-0.092,0.854,-27.685,-4.502,0.307,-6.37,-0.07,142.12,-30,-35,-3
0.041,-0.111,0.813,-15.413,-7.084,-1.435,-6.43,-0.27,142.09,-30,-34,-3
0.044,-0.123,0.798,-0.304,-7.968,-2.939,-6.51,-0.33,142.06,-31,-35,-3
0.039,-0.117,0.843,14.766,-6.459,-5.447,-6.58,-0.23,142.03,-31,-35,-3
0.046,-0.093,0.923,25.711,-6.976,-7.687,-6.64,-0.01,141.98,-30,-34,-3
0.073,-0.054,1.044,31.603,-8.266,-9.131,-6.67,0.22,141.93,-30,-35,-3
0.107,-0.002,1.166,31.153,-8.707,-10.383,-6.75,0.55,141.87,-31,-35,-3
0.117,0.049,1.256,22.724,-6.624,-10.945,-6.83,0.83,141.79,-30,-35,-2
0.11,0.082,1.292,7.975,-3.218,-11.27,-6.87,0.98,141.7,-31,-35,-3
0.083,0.093,1.254,-8.02,-0.468,-12.158,-6.89,0.97,141.58,-30,-36,-3
0.053,0.083,1.2,-20.711,3.603,-13.448,-6.86,0.82,141.43,-31,-36,-3
0.064,0.047,1.113,-29.066,4.566,-15.105,-6.82,0.58,141.26,-30,-36,-3
0.085,-0.028,1.02,-33.339,6.767,-15.926,-6.76,0.28,141.06,-30,-35,-3
0.091,-0.103,0.918,-33.078,9.754,-16.335,-6.67,-0.03,140.86,-30,-36,-3
0.079,-0.16,0.835,-27.403,13.178,-16.241,-6.55,-0.31,140.67,-30,-36,-3
0.08,-0.205,0.766,-18.277,12.676,-14.555,-6.42,-0.52,140.49,-30,-36,-3
